subject_name,slice,batch
sub-r048s039,51,12
sub-r038s032,46,12
sub-r034s003,101,12
sub-r042s033,3,12
sub-r052s031,26,12
sub-r009s094,32,12
sub-r029s007,42,12
sub-r009s053,11,12
sub-r003s002,54,12
sub-r001s031,34,12
sub-r003s003,44,12
sub-r004s028,29,12
sub-r001s031,143,12
sub-r048s043,185,12
sub-r040s043,40,12
sub-r010s023,100,13
sub-r040s024,9,13
sub-r011s015,179,13
sub-r040s075,100,13
sub-r009s072,11,13
sub-r047s017,86,13
sub-r011s015,30,13
sub-r042s025,48,13
sub-r047s013,20,13
sub-r011s032,76,13
sub-r031s009,144,13
sub-r009s085,159,13
sub-r009s028,95,13
sub-r052s025,171,13
sub-r047s017,3,13
sub-r040s053,61,13
sub-r050s003,164,14
sub-r001s013,7,14
sub-r040s075,182,14
sub-r038s081,182,14
sub-r014s002,43,14
sub-r009s125,78,14
sub-r001s026,80,14
sub-r009s072,153,14
sub-r052s021,33,14
sub-r010s009,79,14
sub-r042s033,17,14
sub-r038s017,37,14
sub-r014s015,150,14
sub-r009s072,19,14
sub-r052s002,143,14
sub-r001s010,50,14
sub-r003s002,161,15
sub-r009s073,9,15
sub-r024s008,3,15
sub-r009s028,8,15
sub-r009s105,0,15
sub-r009s028,41,15
sub-r048s006,158,15
sub-r038s017,59,15
sub-r010s007,165,15
sub-r015s027,125,15
sub-r047s013,101,15
sub-r047s018,28,15
sub-r001s030,66,15
sub-r011s014,3,15
sub-r038s065,56,15
sub-r031s005,187,15
sub-r042s025,10,16
sub-r011s014,186,16
sub-r009s098,44,16
sub-r023s009,3,16
sub-r010s007,6,16
sub-r009s073,41,16
sub-r049s010,148,16
sub-r003s011,57,16
sub-r047s001,166,16
sub-r027s001,77,16
sub-r035s011,41,16
sub-r004s021,177,16
sub-r003s002,79,16
sub-r010s023,40,16
sub-r001s002,31,16
sub-r009s073,67,16
sub-r009s098,118,17
sub-r049s010,68,17
sub-r050s003,159,17
sub-r004s033,12,17
sub-r009s010,73,17
sub-r009s098,5,17
sub-r001s012,52,17
sub-r011s019,16,17
sub-r001s010,44,17
sub-r031s005,22,17
sub-r018s008,24,17
sub-r009s028,128,17
sub-r010s023,35,17
sub-r005s069,50,17
sub-r009s024,24,17
sub-r009s105,19,17
sub-r009s028,86,18
sub-r003s011,73,18
sub-r038s032,162,18
sub-r009s098,48,18
sub-r011s014,53,18
sub-r009s085,102,18
sub-r052s031,82,18
sub-r015s027,140,18
sub-r009s094,64,18
sub-r009s046,139,18
sub-r011s015,142,18
sub-r003s011,47,18
sub-r004s028,3,18
sub-r038s036,85,18
sub-r001s013,27,18
sub-r048s038,92,18
sub-r048s038,70,19
sub-r003s002,60,19
sub-r004s028,179,19
sub-r047s014,96,19
sub-r001s002,28,19
sub-r046s006,188,19
sub-r040s075,34,19
sub-r011s026,17,19
sub-r015s026,99,19
sub-r009s032,86,19
sub-r018s008,21,19
sub-r040s074,171,19
sub-r038s068,175,19
sub-r009s028,43,19
sub-r052s002,93,19
sub-r052s025,127,19
sub-r009s024,12,20
sub-r023s009,178,20
sub-r038s032,13,20
sub-r029s007,160,20
sub-r038s065,144,20
sub-r014s015,1,20
sub-r009s085,23,20
sub-r052s011,10,20
sub-r038s036,38,20
sub-r004s030,20,20
sub-r010s011,157,20
sub-r009s098,174,20
sub-r010s007,10,20
sub-r011s014,37,20
sub-r009s046,166,20
sub-r035s011,124,20
sub-r009s072,37,21
sub-r009s072,22,21
sub-r047s017,92,21
sub-r038s068,164,21
sub-r009s046,46,21
sub-r038s081,13,21
sub-r003s002,154,21
sub-r009s098,147,21
sub-r047s048,157,21
sub-r009s010,38,21
sub-r031s009,187,21
sub-r009s053,185,21
sub-r003s013,181,21
sub-r024s008,11,21
sub-r042s033,9,21
sub-r011s014,161,21
sub-r011s019,112,22
sub-r031s021,174,22
sub-r010s007,167,22
sub-r031s009,133,22
sub-r009s125,10,22
sub-r011s026,169,22
sub-r004s028,12,22
sub-r010s009,78,22
sub-r002s006,164,22
sub-r031s021,152,22
sub-r027s001,102,22
sub-r038s081,16,22
sub-r048s006,148,22
sub-r047s014,33,22
sub-r038s032,185,22
sub-r001s012,171,22
sub-r009s113,162,23
sub-r004s028,171,23
sub-r003s002,26,23
sub-r052s031,46,23
sub-r009s072,144,23
sub-r038s065,53,23
sub-r038s032,11,23
sub-r001s030,121,23
sub-r014s002,25,23
sub-r040s042,71,23
sub-r010s023,37,23
sub-r047s017,85,23
sub-r040s056,59,23
sub-r009s113,113,23
sub-r052s002,66,23
sub-r009s094,18,23
sub-r009s113,53,24
sub-r040s056,47,24
sub-r029s007,10,24
sub-r047s043,70,24
sub-r038s065,44,24
sub-r048s022,11,24
sub-r048s022,136,24
sub-r040s056,123,24
sub-r040s042,77,24
sub-r009s032,29,24
sub-r048s006,133,24
sub-r047s048,143,24
sub-r047s017,30,24
sub-r009s113,124,24
sub-r009s053,156,24
sub-r040s074,100,24
sub-r011s019,12,25
sub-r052s011,90,25
sub-r010s009,59,25
sub-r009s028,181,25
sub-r047s018,9,25
sub-r023s002,176,25
sub-r038s036,45,25
sub-r005s069,20,25
sub-r009s098,3,25
sub-r031s021,97,25
sub-r011s032,70,25
sub-r040s074,20,25
sub-r031s005,3,25
sub-r009s073,50,25
sub-r011s014,11,25
sub-r048s022,64,25
sub-r001s014,56,26
sub-r040s043,149,26
sub-r010s023,169,26
sub-r001s026,112,26
sub-r048s043,112,26
sub-r004s030,2,26
sub-r010s009,15,26
sub-r038s065,15,26
sub-r038s036,7,26
sub-r047s018,53,26
sub-r047s001,68,26
sub-r001s031,48,26
sub-r052s021,47,26
sub-r001s030,168,26
sub-r038s065,46,26
sub-r011s015,28,26
sub-r038s036,33,27
sub-r049s010,10,27
sub-r004s001,43,27
sub-r046s006,73,27
sub-r047s043,71,27
sub-r002s006,68,27
sub-r001s016,153,27
sub-r001s030,140,27
sub-r009s049,31,27
sub-r038s081,172,27
sub-r046s006,174,27
sub-r047s013,84,27
sub-r047s013,99,27
sub-r048s022,117,27
sub-r009s085,176,27
sub-r029s007,166,27
sub-r048s022,87,28
sub-r001s010,28,28
sub-r011s015,169,28
sub-r015s026,171,28
sub-r001s031,176,28
sub-r001s030,39,28
sub-r010s023,103,28
sub-r047s043,37,28
sub-r009s028,31,28
sub-r048s038,90,28
sub-r047s018,21,28
sub-r011s032,86,28
sub-r018s008,71,28
sub-r038s036,35,28
sub-r009s072,49,28
sub-r038s068,29,28
sub-r047s018,4,29
sub-r009s028,26,29
sub-r049s010,89,29
sub-r040s024,6,29
sub-r011s015,118,29
sub-r027s009,44,29
sub-r001s012,57,29
sub-r011s015,124,29
sub-r048s038,74,29
sub-r038s068,170,29
sub-r011s014,56,29
sub-r003s013,158,29
sub-r010s009,90,29
sub-r009s051,168,29
sub-r047s013,102,29
sub-r015s016,56,29
sub-r004s001,37,30
sub-r047s017,161,30
sub-r001s016,83,30
sub-r052s011,37,30
sub-r047s014,6,30
sub-r009s085,8,30
sub-r009s004,144,30
sub-r009s010,102,30
sub-r009s046,113,30
sub-r034s003,8,30
sub-r049s010,70,30
sub-r001s010,47,30
sub-r009s125,116,30
sub-r047s048,159,30
sub-r001s026,53,30
sub-r010s009,46,30
sub-r003s003,55,31
sub-r004s028,11,31
sub-r001s014,176,31
sub-r011s019,35,31
sub-r009s051,100,31
sub-r040s075,47,31
sub-r015s027,131,31
sub-r049s010,127,31
sub-r001s012,63,31
sub-r003s002,96,31
sub-r048s038,176,31
sub-r048s038,85,31
sub-r001s031,75,31
sub-r040s043,147,31
sub-r047s014,73,31
sub-r009s010,142,31
sub-r038s036,58,32
sub-r034s003,25,32
sub-r009s049,139,32
sub-r009s085,5,32
sub-r048s039,10,32
sub-r024s008,37,32
sub-r027s001,5,32
sub-r014s015,128,32
sub-r046s006,165,32
sub-r009s094,156,32
sub-r038s065,153,32
sub-r031s009,170,32
sub-r038s068,161,32
sub-r014s002,184,32
sub-r038s065,63,32
sub-r050s003,116,32
sub-r047s048,181,33
sub-r052s011,87,33
sub-r014s015,96,33
sub-r047s013,186,33
sub-r042s033,16,33
sub-r040s037,39,33
sub-r024s008,65,33
sub-r015s026,86,33
sub-r010s023,180,33
sub-r047s048,1,33
sub-r015s016,58,33
sub-r040s074,9,33
sub-r052s002,56,33
sub-r005s069,103,33
sub-r014s015,65,33
sub-r046s006,22,33
sub-r040s056,172,34
sub-r048s022,40,34
sub-r001s030,116,34
sub-r048s038,49,34
sub-r001s014,19,34
sub-r001s026,81,34
sub-r010s009,13,34
sub-r011s026,23,34
sub-r040s056,174,34
sub-r009s028,112,34
sub-r031s005,7,34
sub-r038s065,0,34
sub-r040s074,15,34
sub-r038s017,188,34
sub-r009s021,63,34
sub-r047s043,91,34
sub-r011s014,65,35
sub-r038s036,74,35
sub-r009s125,175,35
sub-r001s013,38,35
sub-r014s015,141,35
sub-r031s009,164,35
sub-r048s038,179,35
sub-r047s014,101,35
sub-r001s016,3,35
sub-r001s002,9,35
sub-r038s048,0,35
sub-r009s098,187,35
sub-r040s056,137,35
sub-r052s011,149,35
sub-r052s011,70,35
sub-r015s016,66,35
sub-r004s021,161,36
sub-r005s069,184,36
sub-r011s032,181,36
sub-r035s011,58,36
sub-r009s105,137,36
sub-r049s010,84,36
sub-r009s024,25,36
sub-r009s053,66,36
sub-r004s001,0,36
sub-r048s006,137,36
sub-r040s037,38,36
sub-r005s075,57,36
sub-r040s075,27,36
sub-r023s002,173,36
sub-r009s010,106,36
sub-r011s019,14,36
sub-r001s012,159,37
sub-r038s065,32,37
sub-r009s073,51,37
sub-r009s024,56,37
sub-r046s006,29,37
sub-r052s031,41,37
sub-r001s010,46,37
sub-r004s030,57,37
sub-r009s021,139,37
sub-r010s011,96,37
sub-r040s075,37,37
sub-r009s028,2,37
sub-r004s030,21,37
sub-r040s056,92,37
sub-r052s011,35,37
sub-r009s046,0,37
sub-r048s039,64,38
sub-r048s022,25,38
sub-r001s026,93,38
sub-r011s014,15,38
sub-r004s001,3,38
sub-r010s007,177,38
sub-r002s011,61,38
sub-r009s125,59,38
sub-r009s021,1,38
sub-r046s006,176,38
sub-r011s026,90,38
sub-r009s032,150,38
sub-r052s011,152,38
sub-r046s006,26,38
sub-r010s007,169,38
sub-r009s024,47,38
sub-r009s051,133,39
sub-r040s024,181,39
sub-r040s042,81,39
sub-r040s074,65,39
sub-r024s008,17,39
sub-r047s013,56,39
sub-r014s015,113,39
sub-r015s016,75,39
sub-r005s075,37,39
sub-r011s019,136,39
sub-r009s073,0,39
sub-r040s042,18,39
sub-r001s002,1,39
sub-r003s002,104,39
sub-r038s081,186,39
sub-r010s009,181,39
sub-r003s011,7,40
sub-r005s015,30,40
sub-r001s016,186,40
sub-r018s008,48,40
sub-r040s074,108,40
sub-r014s002,32,40
sub-r009s053,147,40
sub-r001s014,180,40
sub-r011s019,8,40
sub-r010s009,25,40
sub-r009s113,11,40
sub-r024s008,16,40
sub-r005s069,55,40
sub-r048s043,40,40
sub-r010s007,56,40
sub-r009s073,53,40
sub-r001s014,58,41
sub-r009s072,171,41
sub-r010s011,50,41
sub-r042s025,187,41
sub-r001s031,3,41
sub-r031s005,30,41
sub-r029s007,64,41
sub-r048s039,134,41
sub-r014s002,48,41
sub-r047s013,123,41
sub-r001s031,183,41
sub-r011s019,18,41
sub-r005s069,101,41
sub-r009s010,174,41
sub-r003s013,140,41
sub-r009s098,188,41
sub-r040s053,7,42
sub-r040s075,43,42
sub-r001s016,179,42
sub-r031s009,139,42
sub-r004s033,31,42
sub-r015s016,115,42
sub-r010s023,25,42
sub-r038s065,29,42
sub-r009s051,1,42
sub-r001s016,44,42
sub-r047s013,98,42
sub-r009s098,164,42
sub-r038s032,2,42
sub-r009s105,2,42
sub-r009s089,29,42
sub-r009s049,188,42
sub-r046s006,1,43
sub-r009s089,19,43
sub-r040s074,140,43
sub-r009s051,96,43
sub-r046s006,18,43
sub-r002s011,76,43
sub-r001s026,72,43
sub-r047s048,78,43
sub-r003s002,144,43
sub-r052s002,162,43
sub-r009s032,87,43
sub-r001s012,18,43
sub-r024s008,109,43
sub-r029s007,180,43
sub-r009s046,91,43
sub-r009s010,126,43
sub-r047s013,155,44
sub-r040s075,16,44
sub-r047s048,92,44
sub-r010s011,70,44
sub-r042s033,102,44
sub-r048s043,42,44
sub-r038s032,77,44
sub-r003s011,85,44
sub-r052s031,180,44
sub-r014s015,34,44
sub-r038s068,48,44
sub-r015s027,168,44
sub-r047s013,75,44
sub-r047s048,11,44
sub-r024s008,160,44
sub-r040s075,9,44
sub-r009s072,28,45
sub-r009s053,172,45
sub-r009s094,125,45
sub-r047s017,44,45
sub-r052s002,85,45
sub-r009s113,121,45
sub-r009s053,2,45
sub-r035s011,143,45
sub-r009s113,25,45
sub-r003s013,184,45
sub-r029s007,11,45
sub-r009s053,16,45
sub-r010s023,138,45
sub-r003s011,59,45
sub-r001s012,2,45
sub-r031s005,188,45
sub-r048s043,13,46
sub-r040s042,76,46
sub-r009s024,16,46
sub-r040s024,55,46
sub-r009s051,42,46
sub-r009s049,178,46
sub-r009s021,175,46
sub-r010s011,144,46
sub-r005s069,13,46
sub-r011s014,45,46
sub-r009s010,87,46
sub-r031s021,186,46
sub-r010s009,41,46
sub-r001s010,54,46
sub-r009s010,16,46
sub-r052s025,13,46
sub-r002s011,47,47
sub-r040s056,82,47
sub-r049s010,126,47
sub-r031s021,65,47
sub-r009s053,157,47
sub-r001s030,164,47
sub-r038s032,3,47
sub-r009s094,173,47
sub-r047s014,104,47
sub-r014s002,112,47
sub-r004s001,12,47
sub-r009s105,99,47
sub-r009s098,115,47
sub-r050s003,131,47
sub-r048s043,10,47
sub-r009s053,153,47
sub-r011s026,141,48
sub-r002s006,50,48
sub-r009s094,6,48
sub-r047s018,56,48
sub-r048s039,8,48
sub-r015s026,117,48
sub-r002s011,43,48
sub-r011s019,80,48
sub-r050s003,4,48
sub-r015s016,50,48
sub-r001s010,7,48
sub-r031s009,150,48
sub-r003s011,93,48
sub-r009s125,136,48
sub-r009s021,111,48
sub-r046s006,31,48
sub-r038s065,187,49
sub-r031s009,163,49
sub-r010s009,14,49
sub-r014s015,41,49
sub-r038s032,32,49
sub-r004s021,153,49
sub-r023s002,15,49
sub-r042s025,0,49
sub-r009s085,109,49
sub-r049s010,147,49
sub-r001s010,49,49
sub-r009s051,25,49
sub-r018s008,80,49
sub-r009s051,30,49
sub-r015s026,89,49
sub-r050s003,187,49
sub-r009s004,147,50
sub-r009s105,26,50
sub-r015s016,1,50
sub-r048s038,10,50
sub-r009s021,32,50
sub-r010s007,185,50
sub-r004s021,180,50
sub-r004s021,45,50
sub-r052s002,111,50
sub-r047s043,76,50
sub-r047s017,140,50
sub-r003s013,39,50
sub-r015s027,143,50
sub-r001s030,46,50
sub-r047s001,35,50
sub-r009s098,122,50
sub-r040s053,33,51
sub-r009s051,5,51
sub-r005s075,50,51
sub-r011s019,27,51
sub-r052s031,63,51
sub-r014s002,8,51
sub-r009s024,33,51
sub-r001s026,21,51
sub-r009s098,165,51
sub-r009s105,133,51
sub-r031s021,172,51
sub-r009s085,36,51
sub-r009s010,166,51
sub-r047s043,92,51
sub-r035s011,147,51
sub-r042s033,181,51
sub-r001s013,94,52
sub-r049s010,72,52
sub-r047s014,93,52
sub-r048s006,42,52
sub-r050s003,134,52
sub-r010s023,85,52
sub-r010s009,180,52
sub-r002s006,179,52
sub-r042s025,61,52
sub-r009s098,161,52
sub-r015s016,43,52
sub-r052s025,56,52
sub-r001s016,38,52
sub-r048s043,9,52
sub-r011s019,187,52
sub-r047s038,61,52
sub-r010s023,96,53
sub-r014s015,129,53
sub-r009s053,132,53
sub-r048s039,149,53
sub-r050s003,161,53
sub-r010s009,103,53
sub-r038s017,176,53
sub-r047s013,27,53
sub-r009s046,136,53
sub-r009s073,129,53
sub-r009s085,30,53
sub-r011s026,29,53
sub-r040s024,63,53
sub-r009s105,1,53
sub-r047s013,120,53
sub-r011s032,47,53
sub-r038s017,30,54
sub-r001s026,165,54
sub-r009s024,130,54
sub-r005s069,85,54
sub-r046s006,163,54
sub-r047s018,45,54
sub-r040s043,27,54
sub-r011s015,40,54
sub-r009s010,156,54
sub-r048s038,50,54
sub-r009s051,34,54
sub-r031s021,7,54
sub-r048s043,93,54
sub-r001s012,30,54
sub-r005s015,21,54
sub-r011s019,171,54
sub-r040s053,45,55
sub-r034s003,89,55
sub-r038s048,48,55
sub-r009s125,36,55
sub-r002s006,10,55
sub-r040s053,35,55
sub-r009s051,161,55
sub-r038s032,167,55
sub-r014s002,38,55
sub-r052s021,36,55
sub-r048s043,45,55
sub-r040s056,7,55
sub-r040s042,173,55
sub-r046s006,74,55
sub-r040s056,15,55
sub-r014s015,166,55
sub-r050s003,137,56
sub-r015s026,31,56
sub-r009s085,97,56
sub-r001s016,33,56
sub-r011s032,80,56
sub-r048s022,61,56
sub-r049s010,177,56
sub-r005s069,186,56
sub-r014s015,22,56
sub-r024s008,15,56
sub-r018s008,0,56
sub-r049s010,158,56
sub-r002s006,176,56
sub-r047s038,188,56
sub-r038s068,69,56
sub-r048s038,147,56
sub-r047s001,162,57
sub-r009s051,157,57
sub-r052s021,178,57
sub-r009s098,162,57
sub-r009s072,120,57
sub-r027s001,34,57
sub-r038s068,87,57
sub-r011s015,161,57
sub-r015s027,169,57
sub-r001s014,174,57
sub-r048s038,140,57
sub-r031s021,169,57
sub-r001s016,79,57
sub-r042s033,35,57
sub-r052s025,75,57
sub-r009s085,106,57
sub-r048s022,18,58
sub-r052s002,186,58
sub-r009s085,84,58
sub-r009s024,11,58
sub-r002s006,52,58
sub-r024s008,4,58
sub-r004s001,82,58
sub-r009s032,125,58
sub-r009s094,61,58
sub-r040s043,163,58
sub-r004s001,36,58
sub-r003s002,55,58
sub-r004s030,183,58
sub-r035s011,22,58
sub-r001s013,20,58
sub-r047s018,1,58
sub-r009s073,33,59
sub-r003s002,63,59
sub-r010s007,181,59
sub-r009s113,126,59
sub-r001s012,176,59
sub-r047s013,22,59
sub-r014s002,65,59
sub-r024s008,152,59
sub-r001s012,5,59
sub-r047s048,125,59
sub-r009s051,167,59
sub-r009s053,97,59
sub-r003s003,32,59
sub-r009s024,37,59
sub-r048s022,60,59
sub-r038s068,166,59
sub-r042s033,23,60
sub-r018s008,34,60
sub-r009s073,60,60
sub-r052s031,24,60
sub-r031s021,16,60
sub-r011s019,85,60
sub-r002s006,62,60
sub-r040s042,30,60
sub-r048s043,122,60
sub-r009s032,14,60
sub-r009s073,84,60
sub-r052s025,187,60
sub-r009s073,137,60
sub-r001s031,37,60
sub-r009s098,60,60
sub-r052s031,175,60
sub-r011s014,138,61
sub-r011s032,1,61
sub-r009s089,8,61
sub-r001s016,42,61
sub-r052s002,131,61
sub-r031s009,22,61
sub-r001s026,76,61
sub-r004s030,36,61
sub-r009s072,177,61
sub-r009s051,93,61
sub-r004s001,67,61
sub-r038s068,154,61
sub-r052s031,51,61
sub-r035s011,27,61
sub-r031s005,48,61
sub-r038s081,180,61
sub-r009s094,110,62
sub-r047s018,46,62
sub-r048s006,173,62
sub-r009s021,48,62
sub-r010s023,78,62
sub-r009s021,168,62
sub-r027s009,66,62
sub-r035s011,60,62
sub-r003s011,90,62
sub-r009s010,95,62
sub-r023s009,33,62
sub-r010s023,94,62
sub-r047s014,25,62
sub-r005s069,84,62
sub-r052s002,28,62
sub-r001s026,25,62
sub-r010s011,168,63
sub-r003s003,41,63
sub-r047s043,150,63
sub-r010s009,58,63
sub-r046s006,77,63
sub-r011s026,38,63
sub-r031s005,92,63
sub-r047s018,11,63
sub-r001s031,76,63
sub-r009s113,41,63
sub-r009s046,7,63
sub-r011s032,111,63
sub-r038s036,63,63
sub-r003s003,27,63
sub-r009s021,116,63
sub-r027s009,57,63
sub-r052s002,178,64
sub-r035s011,47,64
sub-r031s005,98,64
sub-r018s008,68,64
sub-r027s009,54,64
sub-r023s009,30,64
sub-r040s074,156,64
sub-r052s002,42,64
sub-r046s006,136,64
sub-r029s007,169,64
sub-r050s003,32,64
sub-r048s006,150,64
sub-r010s023,58,64
sub-r009s085,154,64
sub-r010s007,73,64
sub-r042s033,80,64
sub-r011s014,41,65
sub-r014s015,179,65
sub-r015s027,13,65
sub-r052s002,183,65
sub-r010s023,72,65
sub-r052s031,58,65
sub-r009s049,26,65
sub-r010s011,85,65
sub-r004s021,19,65
sub-r001s012,11,65
sub-r004s001,49,65
sub-r010s007,63,65
sub-r042s033,28,65
sub-r010s023,39,65
sub-r047s043,26,65
sub-r009s073,48,65
sub-r024s008,12,66
sub-r023s009,34,66
sub-r046s006,102,66
sub-r040s074,157,66
sub-r009s004,34,66
sub-r011s014,159,66
sub-r009s089,187,66
sub-r009s113,186,66
sub-r004s001,10,66
sub-r011s032,49,66
sub-r005s069,10,66
sub-r002s006,162,66
sub-r014s015,59,66
sub-r009s113,33,66
sub-r052s002,135,66
sub-r001s012,29,66
sub-r004s001,19,67
sub-r009s051,7,67
sub-r010s011,11,67
sub-r009s046,157,67
sub-r001s030,135,67
sub-r014s002,81,67
sub-r009s021,122,67
sub-r009s094,29,67
sub-r009s010,0,67
sub-r047s017,165,67
sub-r046s006,4,67
sub-r052s025,30,67
sub-r024s008,173,67
sub-r010s023,102,67
sub-r011s019,87,67
sub-r009s089,32,67
sub-r038s068,95,68
sub-r031s021,13,68
sub-r001s030,84,68
sub-r040s053,64,68
sub-r052s011,178,68
sub-r009s010,170,68
sub-r009s049,128,68
sub-r009s125,25,68
sub-r047s014,24,68
sub-r011s026,104,68
sub-r040s075,69,68
sub-r001s026,183,68
sub-r009s024,23,68
sub-r047s013,15,68
sub-r009s105,93,68
sub-r002s011,63,68
sub-r046s006,145,69
sub-r009s032,188,69
sub-r048s039,42,69
sub-r046s006,16,69
sub-r009s049,165,69
sub-r010s011,170,69
sub-r001s013,88,69
sub-r004s021,4,69
sub-r011s026,133,69
sub-r015s016,64,69
sub-r031s005,96,69
sub-r009s089,18,69
sub-r042s033,69,69
sub-r011s014,55,69
sub-r009s125,157,69
sub-r040s056,164,69
sub-r052s002,147,70
sub-r048s038,181,70
sub-r010s007,114,70
sub-r031s005,53,70
sub-r001s016,40,70
sub-r011s026,6,70
sub-r009s010,98,70
sub-r001s010,53,70
sub-r009s051,128,70
sub-r038s036,17,70
sub-r029s007,167,70
sub-r015s016,86,70
sub-r010s009,31,70
sub-r009s113,108,70
sub-r038s048,47,70
sub-r009s021,10,70
sub-r009s051,74,71
sub-r009s072,55,71
sub-r011s014,139,71
sub-r011s019,2,71
sub-r011s026,13,71
sub-r009s098,37,71
sub-r042s033,30,71
sub-r042s033,182,71
sub-r010s011,92,71
sub-r004s033,4,71
sub-r015s026,94,71
sub-r038s036,64,71
sub-r009s051,131,71
sub-r004s030,49,71
sub-r004s028,174,71
sub-r047s014,38,71
sub-r029s007,15,72
sub-r052s002,6,72
sub-r048s022,67,72
sub-r002s011,10,72
sub-r009s010,128,72
sub-r040s037,13,72
sub-r009s098,117,72
sub-r040s042,68,72
sub-r047s043,172,72
sub-r052s025,186,72
sub-r010s011,174,72
sub-r002s011,157,72
sub-r004s021,46,72
sub-r003s011,60,72
sub-r005s069,75,72
sub-r009s046,105,72
sub-r003s013,22,73
sub-r009s073,27,73
sub-r010s007,89,73
sub-r002s011,179,73
sub-r009s073,167,73
sub-r015s026,49,73
sub-r003s011,87,73
sub-r048s022,47,73
sub-r048s022,85,73
sub-r023s009,26,73
sub-r009s073,119,73
sub-r049s010,102,73
