subject_name,slice,number_of_lesion,sum_voxel,max_size,batch
sub-r040s048,144,2,28,26,1007
sub-r009s058,102,1,7,7,1007
sub-r040s017,128,2,7,6,1007
sub-r001s014,129,1,118,118,1007
sub-r005s074,197,2,85,68,1007
sub-r048s015,41,1,75,75,1007
sub-r040s070,113,2,39,28,1007
sub-r009s066,138,1,8,8,1007
sub-r018s011,98,1,226,226,1007
sub-r031s013,202,2,284,281,1007
sub-r040s075,115,5,210,143,1007
sub-r047s018,95,1,766,766,1007
sub-r047s044,126,1,769,769,1007
sub-r047s035,66,2,1061,1056,1007
sub-r001s002,84,1,1107,1107,1007
sub-r038s078,83,1,2172,2172,1007
sub-r031s019,147,1,38,38,1008
sub-r028s026,79,3,32,27,1008
sub-r038s067,168,1,145,145,1008
sub-r009s096,120,4,198,121,1008
sub-r001s037,87,2,32,28,1008
sub-r040s020,147,3,88,71,1008
sub-r035s013,104,1,55,55,1008
sub-r009s045,116,2,65,56,1008
sub-r004s025,157,5,229,108,1008
sub-r040s049,102,1,210,210,1008
sub-r040s008,129,3,353,347,1008
sub-r027s023,108,1,963,963,1008
sub-r038s043,73,3,531,416,1008
sub-r001s002,157,2,1616,1613,1008
sub-r040s071,126,4,1364,1132,1008
sub-r048s002,154,1,2164,2164,1008
sub-r009s071,107,1,199,199,1009
sub-r038s096,115,2,34,31,1009
sub-r038s036,104,3,81,70,1009
sub-r001s013,107,1,27,27,1009
sub-r002s011,147,1,124,124,1009
sub-r038s060,177,1,26,26,1009
sub-r028s026,63,2,21,14,1009
sub-r017s104,78,1,167,167,1009
sub-r023s009,160,1,414,414,1009
sub-r029s007,89,1,422,422,1009
sub-r011s030,122,1,372,372,1009
sub-r048s008,120,1,534,534,1009
sub-r048s012,135,2,841,831,1009
sub-r031s034,105,1,1479,1479,1009
sub-r031s034,164,1,1074,1074,1009
sub-r002s010,145,1,2242,2242,1009
sub-r009s032,165,1,29,29,101
sub-r024s008,116,2,113,78,101
sub-r003s012,167,2,161,155,101
sub-r042s013,154,1,69,69,101
sub-r052s007,163,3,29,18,101
sub-r018s007,79,1,2,2,101
sub-r045s002,123,3,174,137,101
sub-r052s032,104,1,50,50,101
sub-r042s035,127,2,411,381,101
sub-r031s002,131,1,340,340,101
sub-r010s007,127,1,402,402,101
sub-r038s025,45,1,596,596,101
sub-r003s012,138,1,718,718,101
sub-r001s010,100,5,1555,1530,101
sub-r047s035,123,1,1415,1415,101
sub-r040s044,165,1,2744,2744,101
sub-r001s023,118,1,5,5,1010
sub-r038s018,112,3,143,135,1010
sub-r047s027,158,2,33,31,1010
sub-r009s032,158,1,16,16,1010
sub-r005s076,142,1,37,37,1010
sub-r011s023,131,2,67,57,1010
sub-r009s017,118,2,8,5,1010
sub-r052s010,57,3,7,4,1010
sub-r001s037,67,2,204,202,1010
sub-r034s009,119,2,498,496,1010
sub-r027s050,134,1,254,254,1010
sub-r048s008,143,2,974,973,1010
sub-r047s027,128,1,723,723,1010
sub-r038s043,123,1,1104,1104,1010
sub-r031s009,52,1,1588,1588,1010
sub-r047s041,132,2,2665,2664,1010
sub-r003s002,111,1,5,5,1011
sub-r052s011,113,3,133,108,1011
sub-r046s011,146,1,55,55,1011
sub-r052s031,77,1,32,32,1011
sub-r017s110,77,1,168,168,1011
sub-r028s014,83,2,107,97,1011
sub-r003s014,60,2,13,12,1011
sub-r004s027,73,1,35,35,1011
sub-r034s015,116,1,294,294,1011
sub-r009s126,91,1,203,203,1011
sub-r047s044,157,2,251,163,1011
sub-r001s001,178,1,537,537,1011
sub-r042s013,136,1,578,578,1011
sub-r048s015,182,2,1450,1448,1011
sub-r005s074,54,3,1010,824,1011
sub-r004s033,75,1,2718,2718,1011
sub-r015s027,49,1,174,174,1012
sub-r011s014,108,1,5,5,1012
sub-r040s049,93,1,27,27,1012
sub-r047s026,89,2,104,55,1012
sub-r024s002,226,1,2,2,1012
sub-r009s105,120,1,11,11,1012
sub-r024s003,92,1,8,8,1012
sub-r003s014,81,1,96,96,1012
sub-r038s040,164,1,216,216,1012
sub-r052s019,74,2,282,262,1012
sub-r004s010,100,1,291,291,1012
sub-r031s028,129,5,687,660,1012
sub-r027s023,104,1,955,955,1012
sub-r044s002,78,4,1975,1944,1012
sub-r044s002,108,2,1932,1920,1012
sub-r023s008,107,2,2249,2248,1012
sub-r001s030,129,1,5,5,1013
sub-r024s019,185,1,25,25,1013
sub-r009s030,75,4,121,91,1013
sub-r001s037,83,2,42,26,1013
sub-r045s002,108,1,135,135,1013
sub-r031s020,119,2,187,102,1013
sub-r049s024,102,1,90,90,1013
sub-r047s026,88,2,106,66,1013
sub-r038s028,78,4,353,340,1013
sub-r002s010,177,1,222,222,1013
sub-r052s021,140,1,367,367,1013
sub-r004s013,164,1,516,516,1013
sub-r038s025,43,2,513,506,1013
sub-r034s007,136,1,1565,1565,1013
sub-r027s048,126,3,1478,1469,1013
sub-r005s015,75,3,2857,2852,1013
sub-r001s015,109,2,60,54,1014
sub-r034s006,128,1,1,1,1014
sub-r009s024,136,1,6,6,1014
sub-r009s117,120,1,113,113,1014
sub-r001s024,134,1,52,52,1014
sub-r047s006,130,1,83,83,1014
sub-r034s013,85,1,43,43,1014
sub-r001s032,140,2,82,66,1014
sub-r004s023,111,1,445,445,1014
sub-r028s002,91,2,267,258,1014
sub-r040s086,80,10,334,199,1014
sub-r004s009,116,1,598,598,1014
sub-r042s023,127,5,649,615,1014
sub-r001s001,120,2,1108,957,1014
sub-r018s012,83,2,1262,1260,1014
sub-r015s016,150,1,2098,2098,1014
sub-r028s020,164,1,43,43,1015
sub-r040s031,52,1,9,9,1015
sub-r029s009,105,1,6,6,1015
sub-r005s055,111,2,8,4,1015
sub-r009s091,116,1,58,58,1015
sub-r046s011,101,1,17,17,1015
sub-r009s009,168,1,55,55,1015
sub-r010s027,129,3,79,75,1015
sub-r001s032,122,1,298,298,1015
sub-r034s026,168,1,317,317,1015
sub-r028s020,140,1,464,464,1015
sub-r038s022,117,1,727,727,1015
sub-r004s009,120,1,705,705,1015
sub-r001s002,95,1,1009,1009,1015
sub-r042s028,86,2,1300,1299,1015
sub-r040s037,83,2,2403,2374,1015
sub-r009s114,154,1,2,2,1016
sub-r052s001,147,1,62,62,1016
sub-r031s002,64,1,146,146,1016
sub-r040s075,173,1,4,4,1016
sub-r009s076,105,1,1,1,1016
sub-r049s026,64,2,98,68,1016
sub-r028s012,141,1,53,53,1016
sub-r047s013,161,1,1,1,1016
sub-r001s005,109,1,362,362,1016
sub-r031s011,105,8,465,201,1016
sub-r042s010,129,2,309,306,1016
sub-r031s009,82,1,791,791,1016
sub-r031s003,88,3,543,540,1016
sub-r048s012,114,3,1494,1484,1016
sub-r047s035,67,2,1106,1105,1016
sub-r001s001,143,1,2031,2031,1016
sub-r049s011,146,3,111,71,1017
sub-r024s011,151,2,18,16,1017
sub-r002s005,104,1,58,58,1017
sub-r038s028,70,1,98,98,1017
sub-r010s007,138,1,80,80,1017
sub-r003s012,170,1,98,98,1017
sub-r040s075,111,2,68,65,1017
sub-r003s002,113,1,68,68,1017
sub-r001s012,108,1,369,369,1017
sub-r038s049,168,2,285,277,1017
sub-r040s064,140,3,357,332,1017
sub-r038s085,84,2,678,668,1017
sub-r042s032,83,2,789,787,1017
sub-r004s035,133,4,1972,1958,1017
sub-r004s022,139,1,1403,1403,1017
sub-r001s001,136,2,2007,2000,1017
sub-r009s113,61,1,78,78,1018
sub-r001s015,106,2,14,13,1018
sub-r031s014,125,1,4,4,1018
sub-r040s042,92,1,87,87,1018
sub-r047s036,108,1,70,70,1018
sub-r009s098,99,2,193,192,1018
sub-r015s027,47,1,124,124,1018
sub-r052s011,101,2,5,4,1018
sub-r027s050,147,1,201,201,1018
sub-r038s069,127,1,241,241,1018
sub-r004s009,102,2,207,206,1018
sub-r031s011,116,7,552,366,1018
sub-r002s006,121,3,529,384,1018
sub-r031s007,125,3,1067,628,1018
sub-r038s060,155,2,1199,1195,1018
sub-r023s008,122,1,2676,2676,1018
sub-r004s031,155,1,185,185,1019
sub-r001s037,120,3,74,42,1019
sub-r027s017,145,2,31,19,1019
sub-r001s014,79,1,103,103,1019
sub-r010s021,121,1,74,74,1019
sub-r004s021,64,2,37,29,1019
sub-r049s012,104,4,84,35,1019
sub-r050s008,53,1,56,56,1019
sub-r031s019,134,1,337,337,1019
sub-r031s007,87,2,449,270,1019
sub-r024s019,73,2,464,463,1019
sub-r004s013,103,1,737,737,1019
sub-r031s033,152,1,659,659,1019
sub-r004s019,147,2,1005,591,1019
sub-r018s011,166,2,1452,1447,1019
sub-r038s056,136,1,2764,2764,1019
sub-r048s014,106,1,65,65,102
sub-r040s042,106,1,175,175,102
sub-r010s016,118,1,49,49,102
sub-r004s028,78,2,183,122,102
sub-r048s021,28,1,18,18,102
sub-r014s002,124,1,22,22,102
sub-r015s019,110,1,29,29,102
sub-r011s027,114,1,15,15,102
sub-r024s003,81,2,363,357,102
sub-r042s010,136,1,243,243,102
sub-r001s037,107,6,427,354,102
sub-r044s002,63,1,918,918,102
sub-r047s044,135,3,840,831,102
sub-r009s004,102,1,1934,1934,102
sub-r004s015,113,1,1305,1305,102
sub-r015s011,138,1,2126,2126,102
sub-r048s002,182,1,53,53,1020
sub-r052s001,89,2,63,49,1020
sub-r031s004,111,2,183,175,1020
sub-r035s013,105,2,62,58,1020
sub-r042s015,111,1,32,32,1020
sub-r015s009,115,1,36,36,1020
sub-r046s001,109,2,20,19,1020
sub-r050s015,112,1,8,8,1020
sub-r040s072,99,1,344,344,1020
sub-r047s027,115,1,279,279,1020
sub-r009s064,143,1,230,230,1020
sub-r018s011,123,1,843,843,1020
sub-r047s026,169,1,972,972,1020
sub-r017s110,117,2,1855,1854,1020
sub-r004s022,136,1,1689,1689,1020
sub-r042s028,150,1,2246,2246,1020
sub-r052s007,104,1,82,82,1021
sub-r031s037,108,1,26,26,1021
sub-r049s012,111,2,10,6,1021
sub-r048s021,93,2,19,14,1021
sub-r009s063,40,1,119,119,1021
sub-r005s077,148,1,69,69,1021
sub-r042s021,115,5,180,131,1021
sub-r009s066,154,1,2,2,1021
sub-r034s009,108,2,398,298,1021
sub-r038s060,172,3,268,127,1021
sub-r040s070,138,6,243,125,1021
sub-r029s007,95,1,505,505,1021
sub-r024s019,72,1,522,522,1021
sub-r038s049,114,1,1004,1004,1021
sub-r009s089,64,1,1257,1257,1021
sub-r040s032,125,1,2597,2597,1021
sub-r004s027,90,1,189,189,1022
sub-r052s031,76,1,29,29,1022
sub-r027s001,142,1,43,43,1022
sub-r011s029,139,1,97,97,1022
sub-r003s001,156,2,152,145,1022
sub-r038s023,126,3,60,58,1022
sub-r011s024,130,2,85,45,1022
sub-r018s008,187,5,80,59,1022
sub-r048s036,133,1,274,274,1022
sub-r024s005,85,3,229,216,1022
sub-r042s033,136,1,277,277,1022
sub-r031s011,133,8,922,682,1022
sub-r040s020,139,5,556,519,1022
sub-r048s002,76,2,1605,1170,1022
sub-r018s011,169,1,1322,1322,1022
sub-r004s035,103,1,2405,2405,1022
sub-r038s060,92,3,193,90,1023
sub-r027s013,115,1,68,68,1023
sub-r009s024,173,2,36,26,1023
sub-r009s034,82,1,49,49,1023
sub-r010s021,133,1,20,20,1023
sub-r031s011,74,3,181,85,1023
sub-r009s051,86,1,20,20,1023
sub-r001s032,136,3,159,72,1023
sub-r027s017,135,1,217,217,1023
sub-r029s004,116,1,331,331,1023
sub-r040s072,102,1,495,495,1023
sub-r015s027,68,2,550,341,1023
sub-r034s014,119,3,516,510,1023
sub-r004s022,121,2,1109,1101,1023
sub-r004s022,126,1,1363,1363,1023
sub-r004s033,77,1,2969,2969,1023
sub-r003s014,77,1,110,110,1024
sub-r024s003,87,4,73,39,1024
sub-r004s010,147,2,158,151,1024
sub-r049s012,143,1,98,98,1024
sub-r009s046,86,1,192,192,1024
sub-r048s039,123,3,71,50,1024
sub-r018s011,96,1,112,112,1024
sub-r009s015,111,2,7,5,1024
sub-r052s021,145,3,410,232,1024
sub-r024s003,137,2,301,224,1024
sub-r034s014,115,1,225,225,1024
sub-r004s033,62,2,863,860,1024
sub-r038s049,40,2,557,549,1024
sub-r038s049,145,1,1021,1021,1024
sub-r002s010,154,1,1645,1645,1024
sub-r038s014,109,1,2354,2354,1024
sub-r029s007,153,4,82,41,1025
sub-r049s010,60,2,16,13,1025
sub-r040s031,185,2,21,19,1025
sub-r003s013,100,1,56,56,1025
sub-r047s017,124,4,76,36,1025
sub-r040s032,79,1,137,137,1025
sub-r046s011,150,1,57,57,1025
sub-r009s073,160,1,81,81,1025
sub-r010s002,135,1,379,379,1025
sub-r027s050,129,1,281,281,1025
sub-r038s025,41,3,403,389,1025
sub-r018s008,179,2,644,634,1025
sub-r047s026,99,4,610,258,1025
sub-r009s089,69,1,1136,1136,1025
sub-r052s010,101,3,1925,1837,1025
sub-r042s032,134,2,2296,2294,1025
sub-r028s012,110,1,180,180,1026
sub-r010s012,123,3,117,72,1026
sub-r052s031,170,2,4,3,1026
sub-r009s063,41,1,140,140,1026
sub-r024s011,141,1,167,167,1026
sub-r004s012,144,1,3,3,1026
sub-r009s075,116,2,27,25,1026
sub-r035s006,154,1,185,185,1026
sub-r052s025,114,3,207,149,1026
sub-r038s017,76,3,423,301,1026
sub-r001s011,112,1,246,246,1026
sub-r001s037,96,3,602,592,1026
sub-r028s020,106,1,549,549,1026
sub-r048s021,55,3,1087,1078,1026
sub-r023s017,125,8,1527,1151,1026
sub-r002s010,146,2,2188,2148,1026
sub-r010s019,116,1,3,3,1027
sub-r017s119,103,6,124,111,1027
sub-r038s096,128,1,133,133,1027
sub-r035s011,109,1,94,94,1027
sub-r038s054,123,1,74,74,1027
sub-r023s003,50,1,1,1,1027
sub-r009s089,161,3,164,139,1027
sub-r004s004,53,1,21,21,1027
sub-r040s020,113,2,486,485,1027
sub-r052s019,67,2,379,374,1027
sub-r001s010,88,2,491,432,1027
sub-r040s072,115,1,966,966,1027
sub-r018s012,128,1,642,642,1027
sub-r009s089,75,2,1053,1051,1027
sub-r009s004,71,3,1808,1801,1027
sub-r038s056,142,3,2578,2568,1027
sub-r047s037,80,1,149,149,1028
sub-r011s010,139,1,30,30,1028
sub-r003s012,162,1,185,185,1028
sub-r001s014,136,1,134,134,1028
sub-r005s076,152,3,36,23,1028
sub-r001s001,184,1,105,105,1028
sub-r047s038,160,2,175,127,1028
sub-r011s003,118,1,20,20,1028
sub-r031s028,145,3,304,243,1028
sub-r034s007,102,4,309,227,1028
sub-r040s070,128,4,240,210,1028
sub-r031s007,109,6,850,475,1028
sub-r002s006,95,1,508,508,1028
sub-r018s007,138,2,1219,1119,1028
sub-r040s053,118,1,1955,1955,1028
sub-r038s056,133,2,2834,2833,1028
sub-r038s021,108,1,15,15,1029
sub-r047s013,174,1,72,72,1029
sub-r040s016,105,2,4,2,1029
sub-r029s009,131,2,58,44,1029
sub-r048s015,197,4,190,134,1029
sub-r009s013,106,1,6,6,1029
sub-r031s004,107,2,31,26,1029
sub-r001s016,145,2,24,13,1029
sub-r001s005,153,2,358,351,1029
sub-r005s058,120,3,377,333,1029
sub-r011s030,127,2,267,265,1029
sub-r001s002,164,5,580,566,1029
sub-r031s030,134,3,807,685,1029
sub-r001s010,147,2,1177,1175,1029
sub-r034s026,131,4,1217,1207,1029
sub-r040s031,112,2,2770,2760,1029
sub-r042s021,101,1,63,63,103
sub-r009s126,100,1,37,37,103
sub-r034s011,96,1,50,50,103
sub-r046s011,127,1,190,190,103
sub-r011s016,138,3,9,5,103
sub-r040s049,135,2,33,28,103
sub-r024s019,82,1,86,86,103
sub-r031s012,131,1,126,126,103
sub-r038s043,147,3,292,186,103
sub-r047s018,147,1,447,447,103
sub-r038s049,93,4,394,367,103
sub-r047s018,137,1,921,921,103
sub-r040s015,92,3,827,562,103
sub-r044s002,104,2,1817,1814,103
sub-r023s009,92,1,1212,1212,103
sub-r040s086,91,2,2117,2105,103
sub-r042s028,176,3,102,42,1030
sub-r009s126,92,3,159,156,1030
sub-r038s028,66,1,76,76,1030
sub-r001s011,158,1,12,12,1030
sub-r005s076,128,1,18,18,1030
sub-r031s032,116,1,26,26,1030
sub-r024s008,121,1,142,142,1030
sub-r005s076,115,1,17,17,1030
sub-r002s004,128,1,486,486,1030
sub-r029s004,115,3,337,335,1030
sub-r011s012,132,3,285,217,1030
sub-r002s010,168,2,803,799,1030
sub-r038s048,77,2,609,596,1030
sub-r034s026,145,2,1551,1545,1030
sub-r009s089,70,1,1115,1115,1030
sub-r040s015,137,1,2198,2198,1030
sub-r009s126,122,2,15,9,1031
sub-r038s078,175,4,145,119,1031
sub-r009s063,38,1,64,64,1031
sub-r009s053,117,2,60,56,1031
sub-r049s012,167,1,80,80,1031
sub-r034s012,52,1,134,134,1031
sub-r038s028,56,1,16,16,1031
sub-r009s091,132,1,34,34,1031
sub-r004s021,97,1,414,414,1031
sub-r038s036,113,1,308,308,1031
sub-r052s021,168,3,281,271,1031
sub-r042s015,136,1,519,519,1031
sub-r009s072,87,1,521,521,1031
sub-r046s005,86,1,1919,1919,1031
sub-r024s019,174,1,1003,1003,1031
sub-r038s014,97,1,2179,2179,1031
sub-r004s003,55,1,34,34,1032
sub-r005s049,155,3,20,13,1032
sub-r052s011,122,2,11,6,1032
sub-r018s008,82,2,19,12,1032
sub-r018s012,114,2,170,120,1032
sub-r003s012,172,1,41,41,1032
sub-r038s024,120,1,66,66,1032
sub-r027s023,79,1,8,8,1032
sub-r024s003,60,4,361,349,1032
sub-r009s049,92,2,465,378,1032
sub-r002s006,129,1,324,324,1032
sub-r023s009,80,3,950,914,1032
sub-r052s021,97,8,687,402,1032
sub-r031s034,118,2,1613,1574,1032
sub-r017s110,136,2,1977,1969,1032
sub-r040s086,99,2,2611,2597,1032
sub-r009s034,113,2,141,125,1033
sub-r009s061,145,1,45,45,1033
sub-r009s013,110,3,15,9,1033
sub-r023s001,72,1,40,40,1033
sub-r042s025,65,1,23,23,1033
sub-r034s009,73,1,101,101,1033
sub-r009s038,95,1,17,17,1033
sub-r027s052,102,3,29,14,1033
sub-r009s021,89,2,247,246,1033
sub-r004s025,122,3,471,466,1033
sub-r042s028,172,7,433,258,1033
sub-r031s028,114,5,582,548,1033
sub-r040s024,77,2,639,615,1033
sub-r031s013,118,1,1491,1491,1033
sub-r052s021,77,2,1200,604,1033
sub-r040s044,106,1,2467,2467,1033
sub-r011s002,116,3,159,79,1034
sub-r042s029,94,2,17,13,1034
sub-r047s048,112,2,100,50,1034
sub-r031s014,84,1,25,25,1034
sub-r038s069,120,1,132,132,1034
sub-r027s006,119,1,22,22,1034
sub-r011s010,112,2,21,12,1034
sub-r009s117,144,1,40,40,1034
sub-r038s036,133,1,477,477,1034
sub-r047s026,97,3,465,199,1034
sub-r004s023,153,1,490,490,1034
sub-r052s014,135,1,863,863,1034
sub-r023s003,174,1,552,552,1034
sub-r040s072,122,1,1043,1043,1034
sub-r009s089,63,1,1235,1235,1034
sub-r038s078,100,3,2745,2743,1034
sub-r002s011,86,3,122,97,1035
sub-r034s009,90,2,150,145,1035
sub-r001s020,109,3,178,132,1035
sub-r024s003,31,1,65,65,1035
sub-r003s007,107,5,59,35,1035
sub-r002s004,109,1,24,24,1035
sub-r009s114,162,2,72,63,1035
sub-r047s026,66,2,59,50,1035
sub-r034s009,155,1,323,323,1035
sub-r034s009,139,1,417,417,1035
sub-r031s037,146,2,251,127,1035
sub-r015s001,124,1,733,733,1035
sub-r040s072,144,2,723,722,1035
sub-r001s010,135,6,1473,1274,1035
sub-r047s021,161,1,1547,1547,1035
sub-r040s086,94,1,2349,2349,1035
sub-r031s034,90,1,9,9,1036
sub-r009s114,138,2,117,81,1036
sub-r028s017,103,1,31,31,1036
sub-r038s058,120,1,38,38,1036
sub-r040s002,116,1,47,47,1036
sub-r009s114,86,1,5,5,1036
sub-r001s012,144,1,23,23,1036
sub-r001s024,117,1,24,24,1036
sub-r027s050,138,1,237,237,1036
sub-r009s115,114,1,225,225,1036
sub-r015s011,78,1,356,356,1036
sub-r040s067,71,1,761,761,1036
sub-r004s033,53,3,535,365,1036
sub-r024s019,129,2,1426,1424,1036
sub-r018s007,144,6,1129,1016,1036
sub-r031s013,165,1,2687,2687,1036
sub-r040s067,55,3,22,11,1037
sub-r048s031,140,1,48,48,1037
sub-r049s011,156,1,50,50,1037
sub-r040s046,138,2,15,10,1037
sub-r040s044,80,2,12,8,1037
sub-r001s015,114,2,139,131,1037
sub-r042s029,164,1,114,114,1037
sub-r035s013,116,1,51,51,1037
sub-r042s010,133,1,252,252,1037
sub-r052s019,137,2,475,474,1037
sub-r027s035,152,2,239,237,1037
sub-r038s022,149,1,709,709,1037
sub-r031s002,106,3,562,552,1037
sub-r047s035,78,2,1622,1609,1037
sub-r038s043,93,1,1561,1561,1037
sub-r015s011,148,3,2132,2117,1037
sub-r017s104,59,1,20,20,1038
sub-r031s014,92,1,75,75,1038
sub-r038s006,111,3,116,89,1038
sub-r011s010,114,1,85,85,1038
sub-r003s014,158,2,3,2,1038
sub-r029s007,79,1,7,7,1038
sub-r040s031,56,1,73,73,1038
sub-r009s073,156,2,20,17,1038
sub-r038s054,136,3,258,106,1038
sub-r001s030,104,1,314,314,1038
sub-r004s003,98,2,435,424,1038
sub-r038s040,120,1,691,691,1038
sub-r004s018,139,1,602,602,1038
sub-r024s019,170,2,1444,1418,1038
sub-r048s008,137,1,1092,1092,1038
sub-r047s026,146,1,2522,2522,1038
sub-r004s010,144,3,179,165,1039
sub-r003s013,102,1,122,122,1039
sub-r005s058,113,2,10,8,1039
sub-r009s110,162,1,6,6,1039
sub-r038s056,185,3,18,8,1039
