subject_name,slice,batch
sub-r040s010,45,8
sub-r028s005,10,8
sub-r035s006,140,8
sub-r024s012,120,8
sub-r038s085,56,8
sub-r040s004,8,8
sub-r005s055,1,8
sub-r004s025,0,8
sub-r047s014,7,8
sub-r003s007,153,9
sub-r001s016,59,9
sub-r027s052,181,9
sub-r034s014,16,9
sub-r027s032,154,9
sub-r010s005,50,9
sub-r009s071,12,9
sub-r001s026,120,9
sub-r048s038,146,9
sub-r004s017,34,9
sub-r040s010,37,9
sub-r003s007,161,9
sub-r001s026,38,9
sub-r047s014,49,9
sub-r010s014,131,9
sub-r040s031,10,9
sub-r038s085,67,10
sub-r027s006,77,10
sub-r002s010,15,10
sub-r038s048,12,10
sub-r015s001,26,10
sub-r015s001,24,10
sub-r031s014,151,10
sub-r010s014,5,10
sub-r038s089,131,10
sub-r003s008,177,10
sub-r038s018,1,10
sub-r040s031,8,10
sub-r009s058,122,10
sub-r009s085,169,10
sub-r038s065,74,10
sub-r028s017,151,10
sub-r047s018,160,11
sub-r011s024,53,11
sub-r048s038,15,11
sub-r002s003,166,11
sub-r028s017,150,11
sub-r003s008,16,11
sub-r002s011,28,11
sub-r001s016,31,11
sub-r047s014,187,11
sub-r015s001,186,11
sub-r049s005,0,11
sub-r034s036,80,11
sub-r038s018,12,11
sub-r010s005,127,11
sub-r047s014,31,11
sub-r049s016,58,11
sub-r038s054,5,12
sub-r027s052,46,12
sub-r027s041,159,12
sub-r038s089,159,12
sub-r034s007,131,12
sub-r040s072,176,12
sub-r009s124,85,12
sub-r050s009,181,12
sub-r034s036,72,12
sub-r010s002,170,12
sub-r038s089,26,12
sub-r027s052,173,12
sub-r002s006,10,12
sub-r027s032,158,12
sub-r038s065,186,12
sub-r052s011,10,12
sub-r027s032,178,13
sub-r003s012,182,13
sub-r014s008,10,13
sub-r019s007,59,13
sub-r027s023,129,13
sub-r042s021,2,13
sub-r009s085,152,13
sub-r024s012,100,13
sub-r009s071,152,13
sub-r003s007,186,13
sub-r009s058,164,13
sub-r027s041,35,13
sub-r052s001,126,13
sub-r002s011,15,13
sub-r052s019,175,13
sub-r029s004,23,13
sub-r047s048,135,14
sub-r034s036,71,14
sub-r048s031,96,14
sub-r027s052,55,14
sub-r004s033,184,14
sub-r040s004,77,14
sub-r015s006,152,14
sub-r047s013,34,14
sub-r003s012,161,14
sub-r005s049,102,14
sub-r052s011,89,14
sub-r047s014,45,14
sub-r018s011,6,14
sub-r029s003,55,14
sub-r047s031,184,14
sub-r029s007,119,14
sub-r040s024,33,15
sub-r034s036,105,15
sub-r047s031,139,15
sub-r049s012,6,15
sub-r040s015,185,15
sub-r035s006,36,15
sub-r047s048,172,15
sub-r009s094,172,15
sub-r009s074,151,15
sub-r050s009,147,15
sub-r005s055,19,15
sub-r028s005,32,15
sub-r031s019,99,15
sub-r004s021,36,15
sub-r040s010,8,15
sub-r004s022,33,15
sub-r009s124,60,16
sub-r024s021,169,16
sub-r001s020,2,16
sub-r001s008,130,16
sub-r004s025,180,16
sub-r027s041,12,16
sub-r004s024,135,16
sub-r047s036,177,16
sub-r003s015,156,16
sub-r002s006,32,16
sub-r040s010,30,16
sub-r052s014,182,16
sub-r009s094,170,16
sub-r024s011,186,16
sub-r050s005,143,16
sub-r042s008,52,16
sub-r052s032,162,17
sub-r048s010,171,17
sub-r027s006,109,17
sub-r010s014,64,17
sub-r052s032,134,17
sub-r001s026,121,17
sub-r004s027,157,17
sub-r040s024,172,17
sub-r029s007,169,17
sub-r001s032,153,17
sub-r050s009,107,17
sub-r010s014,161,17
sub-r001s026,155,17
sub-r005s055,186,17
sub-r031s014,121,17
sub-r038s085,28,17
sub-r002s006,163,18
sub-r009s001,155,18
sub-r027s041,94,18
sub-r052s010,129,18
sub-r002s011,153,18
sub-r010s005,52,18
sub-r031s014,93,18
sub-r027s023,171,18
sub-r047s036,121,18
sub-r034s046,135,18
sub-r024s012,174,18
sub-r005s074,168,18
sub-r018s011,162,18
sub-r004s022,34,18
sub-r004s031,7,18
sub-r028s005,110,18
sub-r027s023,132,19
sub-r052s014,177,19
sub-r003s015,27,19
sub-r002s003,132,19
sub-r027s006,171,19
sub-r040s010,20,19
sub-r028s005,24,19
sub-r047s036,66,19
sub-r004s024,123,19
sub-r003s007,124,19
sub-r035s012,105,19
sub-r034s046,172,19
sub-r029s004,125,19
sub-r052s014,36,19
sub-r010s002,44,19
sub-r009s066,149,19
sub-r038s054,147,20
sub-r004s030,59,20
sub-r011s024,19,20
sub-r035s012,154,20
sub-r029s004,1,20
sub-r047s014,123,20
sub-r001s026,136,20
sub-r005s049,106,20
sub-r002s003,54,20
sub-r003s007,172,20
sub-r040s024,169,20
sub-r038s085,126,20
sub-r038s058,120,20
sub-r014s008,39,20
sub-r038s058,124,20
sub-r047s014,134,20
sub-r049s016,178,21
sub-r031s014,89,21
sub-r042s021,35,21
sub-r001s024,166,21
sub-r001s020,161,21
sub-r047s048,127,21
sub-r040s072,22,21
sub-r009s074,118,21
sub-r029s007,17,21
sub-r009s001,186,21
sub-r024s021,22,21
sub-r009s066,140,21
sub-r005s074,52,21
sub-r009s001,180,21
sub-r047s031,144,21
sub-r047s036,48,21
sub-r009s124,64,22
sub-r035s012,11,22
sub-r028s017,13,22
sub-r010s018,158,22
sub-r009s074,33,22
sub-r049s026,60,22
sub-r035s006,112,22
sub-r009s066,7,22
sub-r040s015,15,22
sub-r047s031,179,22
sub-r052s010,125,22
sub-r052s019,65,22
sub-r040s010,54,22
sub-r034s046,104,22
sub-r034s014,154,22
sub-r005s068,18,22
sub-r002s003,70,23
sub-r004s021,167,23
sub-r028s026,123,23
sub-r027s023,139,23
sub-r003s014,0,23
sub-r009s066,165,23
sub-r009s085,151,23
sub-r038s018,153,23
sub-r047s031,173,23
sub-r009s074,163,23
sub-r028s026,9,23
sub-r035s012,161,23
sub-r024s019,183,23
sub-r003s015,165,23
sub-r019s012,62,23
sub-r027s041,182,23
sub-r047s018,36,24
sub-r029s007,116,24
sub-r047s031,41,24
sub-r040s024,178,24
sub-r027s048,176,24
sub-r052s032,13,24
sub-r047s013,47,24
sub-r001s008,146,24
sub-r004s022,135,24
sub-r002s011,172,24
sub-r011s024,150,24
sub-r027s048,3,24
sub-r003s001,138,24
sub-r004s017,161,24
sub-r010s002,181,24
sub-r005s055,161,24
sub-r010s005,9,25
sub-r031s005,187,25
sub-r040s004,137,25
sub-r028s026,18,25
sub-r034s036,107,25
sub-r035s006,177,25
sub-r027s006,139,25
sub-r031s019,155,25
sub-r038s089,140,25
sub-r002s006,174,25
sub-r047s013,170,25
sub-r052s014,174,25
sub-r034s039,137,25
sub-r003s012,151,25
sub-r031s019,69,25
sub-r009s074,62,25
sub-r004s022,156,26
sub-r014s008,148,26
sub-r001s032,168,26
sub-r015s006,3,26
sub-r004s017,170,26
sub-r010s002,164,26
sub-r027s052,177,26
sub-r035s012,144,26
sub-r047s036,6,26
sub-r004s024,145,26
sub-r002s003,144,26
sub-r004s024,4,26
sub-r031s014,175,26
sub-r002s003,117,26
sub-r031s019,100,26
sub-r031s019,22,26
sub-r005s069,183,27
sub-r003s008,147,27
sub-r003s012,171,27
sub-r010s014,125,27
sub-r038s018,17,27
sub-r009s001,146,27
sub-r004s017,32,27
sub-r038s058,101,27
sub-r001s026,115,27
sub-r011s024,145,27
sub-r004s024,39,27
sub-r052s014,30,27
sub-r050s005,110,27
sub-r038s058,74,27
sub-r052s019,41,27
sub-r052s010,169,27
sub-r001s020,118,28
sub-r010s014,57,28
sub-r004s021,34,28
sub-r031s005,157,28
sub-r003s012,43,28
sub-r028s005,13,28
sub-r038s085,63,28
sub-r038s089,55,28
sub-r029s003,10,28
sub-r009s094,149,28
sub-r005s074,165,28
sub-r004s030,188,28
sub-r001s026,5,28
sub-r052s010,182,28
sub-r052s019,169,28
sub-r014s008,186,28
sub-r001s024,164,29
sub-r029s004,141,29
sub-r047s036,41,29
sub-r049s005,52,29
sub-r004s022,8,29
sub-r050s005,150,29
sub-r048s038,186,29
sub-r027s041,43,29
sub-r009s094,1,29
sub-r038s018,115,29
sub-r034s046,1,29
sub-r040s072,32,29
sub-r009s058,179,29
sub-r038s085,117,29
sub-r050s009,188,29
sub-r015s006,158,29
sub-r038s085,10,30
sub-r009s074,60,30
sub-r034s007,143,30
sub-r040s004,40,30
sub-r004s021,150,30
sub-r003s007,155,30
sub-r040s072,156,30
sub-r010s018,121,30
sub-r004s021,152,30
sub-r019s007,20,30
sub-r004s027,168,30
sub-r019s012,148,30
sub-r048s010,186,30
sub-r004s024,185,30
sub-r049s005,45,30
sub-r002s011,34,30
sub-r010s018,114,31
sub-r040s024,8,31
sub-r035s006,146,31
sub-r031s019,94,31
sub-r003s014,163,31
sub-r009s066,58,31
sub-r034s007,15,31
sub-r042s008,179,31
sub-r001s021,135,31
sub-r001s026,143,31
sub-r047s018,4,31
sub-r049s005,148,31
sub-r029s004,2,31
sub-r001s021,129,31
sub-r042s010,159,31
sub-r052s032,54,31
sub-r027s048,34,32
sub-r009s124,125,32
sub-r009s058,167,32
sub-r005s055,20,32
sub-r024s011,172,32
sub-r011s024,129,32
sub-r002s003,155,32
sub-r040s004,145,32
sub-r010s014,164,32
sub-r027s041,137,32
sub-r009s124,6,32
sub-r050s005,87,32
sub-r014s008,47,32
sub-r004s017,165,32
sub-r001s008,24,32
sub-r001s008,180,32
sub-r024s012,121,33
sub-r018s011,7,33
sub-r038s089,138,33
sub-r050s009,75,33
sub-r001s024,14,33
sub-r031s014,88,33
sub-r040s010,63,33
sub-r009s066,100,33
sub-r009s058,63,33
sub-r049s026,169,33
sub-r028s026,12,33
sub-r048s031,40,33
sub-r042s010,109,33
sub-r040s004,42,33
sub-r040s031,11,33
sub-r038s058,147,33
sub-r001s008,110,34
sub-r009s124,86,34
sub-r009s124,104,34
sub-r024s012,33,34
sub-r004s021,48,34
sub-r003s015,140,34
sub-r003s012,32,34
sub-r049s012,186,34
sub-r004s033,4,34
sub-r005s069,123,34
sub-r052s014,131,34
sub-r028s026,161,34
sub-r034s036,63,34
sub-r005s068,155,34
sub-r019s007,95,34
sub-r024s011,102,34
sub-r005s074,7,35
sub-r002s003,186,35
sub-r009s066,27,35
sub-r003s014,137,35
sub-r049s005,58,35
sub-r052s014,34,35
sub-r038s018,50,35
sub-r049s005,180,35
sub-r034s007,175,35
sub-r047s018,188,35
sub-r010s005,132,35
sub-r027s023,33,35
sub-r034s014,55,35
sub-r047s031,152,35
sub-r029s004,21,35
sub-r004s025,56,35
sub-r038s048,31,36
sub-r047s036,96,36
sub-r002s011,69,36
sub-r038s058,148,36
sub-r040s072,184,36
sub-r019s012,182,36
sub-r002s003,11,36
sub-r009s124,141,36
sub-r024s011,139,36
sub-r047s036,10,36
sub-r050s009,56,36
sub-r047s048,140,36
sub-r040s024,43,36
sub-r014s008,114,36
sub-r038s089,129,36
sub-r002s010,142,36
sub-r028s017,18,37
sub-r035s006,120,37
sub-r001s026,102,37
sub-r031s019,47,37
sub-r048s031,75,37
sub-r003s014,5,37
sub-r040s031,12,37
sub-r003s015,17,37
sub-r028s026,32,37
sub-r040s010,152,37
sub-r024s012,49,37
sub-r004s024,120,37
sub-r005s049,122,37
sub-r027s041,48,37
sub-r009s066,178,37
sub-r042s010,88,37
sub-r005s068,152,38
sub-r005s055,59,38
sub-r048s038,40,38
sub-r034s007,0,38
sub-r038s085,5,38
sub-r005s074,10,38
sub-r038s018,137,38
sub-r040s024,2,38
sub-r050s009,155,38
sub-r038s018,168,38
sub-r010s005,54,38
sub-r005s069,30,38
sub-r002s010,168,38
sub-r050s005,135,38
sub-r005s069,178,38
sub-r001s024,74,38
sub-r019s007,180,39
sub-r034s036,157,39
sub-r004s027,141,39
sub-r049s005,101,39
sub-r027s032,172,39
sub-r027s032,114,39
sub-r052s019,180,39
sub-r004s028,38,39
sub-r024s019,5,39
sub-r034s039,172,39
sub-r003s007,159,39
sub-r009s124,179,39
sub-r027s048,8,39
sub-r027s052,156,39
sub-r001s026,183,39
sub-r049s026,171,39
sub-r009s071,63,40
sub-r009s071,50,40
sub-r029s007,154,40
sub-r047s036,161,40
sub-r003s012,13,40
sub-r038s048,170,40
sub-r003s001,178,40
sub-r005s055,103,40
sub-r031s014,144,40
sub-r002s011,8,40
sub-r047s014,114,40
sub-r027s052,126,40
sub-r009s124,188,40
sub-r024s019,166,40
sub-r001s020,154,40
sub-r031s019,70,40
sub-r010s002,46,41
sub-r003s014,51,41
sub-r047s014,182,41
sub-r048s038,144,41
sub-r009s058,52,41
sub-r038s058,11,41
sub-r028s017,166,41
sub-r029s003,185,41
sub-r028s026,153,41
sub-r005s069,130,41
sub-r024s019,1,41
sub-r003s001,160,41
sub-r047s036,4,41
sub-r049s005,149,41
sub-r009s066,4,41
sub-r010s005,178,41
sub-r001s024,149,42
sub-r040s004,16,42
sub-r038s054,132,42
sub-r010s018,43,42
sub-r027s041,139,42
sub-r009s058,170,42
sub-r050s009,26,42
sub-r024s011,0,42
sub-r038s058,122,42
sub-r018s011,56,42
sub-r038s085,45,42
sub-r038s018,0,42
sub-r028s017,19,42
sub-r003s007,27,42
sub-r034s036,62,42
sub-r049s016,112,42
sub-r019s012,124,43
sub-r004s027,161,43
sub-r049s026,93,43
sub-r009s094,4,43
sub-r004s021,52,43
sub-r014s008,126,43
sub-r049s026,62,43
sub-r048s031,43,43
sub-r005s055,105,43
sub-r034s036,138,43
sub-r009s066,10,43
sub-r047s048,182,43
sub-r047s048,184,43
sub-r003s001,34,43
sub-r011s024,170,43
sub-r001s008,1,43
sub-r052s032,5,44
sub-r004s031,137,44
sub-r047s013,33,44
sub-r001s021,182,44
sub-r009s074,169,44
sub-r049s016,38,44
sub-r047s036,97,44
sub-r001s021,174,44
sub-r029s003,29,44
sub-r001s016,168,44
sub-r031s005,115,44
sub-r047s048,98,44
sub-r040s010,0,44
sub-r038s058,100,44
sub-r009s085,162,44
sub-r009s124,139,44
sub-r009s094,34,45
sub-r024s012,23,45
sub-r005s074,11,45
sub-r048s038,51,45
sub-r034s036,60,45
sub-r027s023,44,45
sub-r002s006,13,45
sub-r005s049,150,45
sub-r035s006,114,45
sub-r027s048,27,45
sub-r009s066,120,45
sub-r052s032,28,45
sub-r001s024,23,45
sub-r031s005,54,45
sub-r027s041,26,45
sub-r038s058,143,45
sub-r001s024,178,46
sub-r005s069,21,46
sub-r042s010,16,46
sub-r034s039,140,46
sub-r052s014,46,46
sub-r003s012,138,46
sub-r035s012,176,46
sub-r004s025,177,46
sub-r019s012,110,46
sub-r028s005,166,46
sub-r014s008,97,46
sub-r024s012,133,46
sub-r028s026,63,46
sub-r042s010,85,46
sub-r028s005,50,46
sub-r049s012,101,46
sub-r003s012,28,47
sub-r004s031,168,47
sub-r003s012,11,47
sub-r003s015,9,47
sub-r035s012,181,47
sub-r009s074,120,47
sub-r052s019,186,47
sub-r038s058,180,47
sub-r028s005,70,47
sub-r018s011,153,47
sub-r015s006,20,47
sub-r050s009,139,47
sub-r009s094,33,47
sub-r034s036,174,47
sub-r004s033,162,47
sub-r009s074,185,47
sub-r034s046,64,48
sub-r005s074,53,48
sub-r038s054,45,48
sub-r014s008,113,48
sub-r003s008,31,48
sub-r001s008,174,48
sub-r052s011,144,48
sub-r009s058,85,48
sub-r003s007,55,48
sub-r001s016,51,48
sub-r001s032,150,48
sub-r028s017,168,48
sub-r052s011,22,48
sub-r047s013,135,48
sub-r003s012,8,48
sub-r034s036,21,48
sub-r048s010,35,49
sub-r003s007,177,49
sub-r047s018,138,49
sub-r009s124,94,49
sub-r009s094,187,49
sub-r024s021,186,49
sub-r003s001,152,49
sub-r052s019,154,49
sub-r009s066,30,49
sub-r009s094,23,49
sub-r027s048,43,49
sub-r042s021,182,49
sub-r034s007,135,49
sub-r028s026,185,49
sub-r049s012,166,49
sub-r004s017,166,49
sub-r009s058,113,50
sub-r048s010,17,50
sub-r005s074,174,50
sub-r004s024,155,50
sub-r001s020,141,50
sub-r019s007,16,50
sub-r004s024,45,50
sub-r029s003,37,50
sub-r029s004,185,50
sub-r024s021,45,50
sub-r024s012,40,50
sub-r003s008,175,50
sub-r028s005,143,50
sub-r042s010,170,50
sub-r009s058,131,50
sub-r004s021,3,50
sub-r004s021,184,51
sub-r001s032,50,51
sub-r050s009,114,51
sub-r005s069,47,51
sub-r040s004,174,51
sub-r042s021,111,51
sub-r001s024,112,51
sub-r038s058,186,51
sub-r034s046,131,51
sub-r049s026,188,51
sub-r034s036,170,51
sub-r040s015,168,51
sub-r027s052,104,51
sub-r028s017,104,51
sub-r024s012,0,51
sub-r049s026,80,51
sub-r027s006,128,52
sub-r052s032,11,52
sub-r038s085,38,52
sub-r034s036,45,52
sub-r049s005,86,52
sub-r024s012,99,52
sub-r047s048,99,52
sub-r009s085,58,52
sub-r047s048,130,52
sub-r029s007,103,52
sub-r005s049,184,52
sub-r047s048,162,52
sub-r047s031,26,52
sub-r027s048,168,52
sub-r004s025,26,52
sub-r015s006,21,52
sub-r005s074,18,53
sub-r003s014,32,53
sub-r002s010,155,53
sub-r047s048,176,53
sub-r052s011,2,53
sub-r049s005,121,53
sub-r049s026,153,53
sub-r050s009,96,53
sub-r004s033,6,53
sub-r001s008,114,53
sub-r015s001,27,53
sub-r004s025,62,53
sub-r028s005,144,53
sub-r040s024,52,53
sub-r004s024,150,53
sub-r003s007,139,53
sub-r050s005,131,54
sub-r003s014,61,54
sub-r019s012,144,54
sub-r029s003,23,54
sub-r003s015,155,54
sub-r003s007,58,54
sub-r049s005,79,54
sub-r010s018,156,54
sub-r005s068,183,54
sub-r009s001,149,54
sub-r014s008,143,54
sub-r047s031,37,54
sub-r047s026,9,54
sub-r031s019,82,54
sub-r027s041,162,54
sub-r003s014,66,54
sub-r001s032,132,55
sub-r010s014,83,55
sub-r005s068,49,55
sub-r003s001,39,55
sub-r038s048,158,55
sub-r048s031,28,55
sub-r010s018,50,55
sub-r004s028,168,55
sub-r001s020,167,55
sub-r049s016,144,55
sub-r001s026,15,55
sub-r027s052,6,55
sub-r014s008,142,55
sub-r024s012,58,55
sub-r027s032,146,55
sub-r009s071,79,55
sub-r009s058,44,56
sub-r038s065,156,56
sub-r029s007,134,56
sub-r034s046,142,56
sub-r009s071,5,56
sub-r031s014,149,56
sub-r027s032,13,56
sub-r040s015,162,56
sub-r050s005,114,56
sub-r031s014,27,56
sub-r040s010,167,56
sub-r038s018,68,56
sub-r015s006,0,56
sub-r003s012,134,56
sub-r003s001,7,56
sub-r038s054,91,56
sub-r014s008,12,57
sub-r052s011,25,57
sub-r001s032,7,57
sub-r001s032,135,57
sub-r040s072,140,57
sub-r027s041,152,57
sub-r049s012,102,57
sub-r038s018,135,57
sub-r028s005,151,57
sub-r034s014,128,57
sub-r034s039,38,57
sub-r052s032,167,57
sub-r004s031,123,57
sub-r001s008,96,57
sub-r002s011,161,57
sub-r003s015,164,57
sub-r005s049,126,58
sub-r001s026,50,58
sub-r035s012,26,58
sub-r024s021,41,58
sub-r001s024,9,58
sub-r001s024,79,58
sub-r042s021,0,58
sub-r018s011,37,58
sub-r038s089,186,58
sub-r014s008,31,58
sub-r004s027,162,58
sub-r004s031,161,58
sub-r047s036,56,58
sub-r038s018,5,58
sub-r004s021,7,58
sub-r048s038,30,58
sub-r040s024,23,59
sub-r040s072,183,59
sub-r015s001,178,59
sub-r024s021,170,59
sub-r052s011,158,59
sub-r049s005,93,59
sub-r009s085,53,59
sub-r047s031,128,59
sub-r038s065,155,59
sub-r047s031,132,59
sub-r005s055,110,59
sub-r004s027,17,59
sub-r009s058,35,59
sub-r027s052,165,59
sub-r004s025,152,59
sub-r010s018,160,59
sub-r010s014,130,60
sub-r038s018,56,60
sub-r004s024,29,60
sub-r047s048,6,60
sub-r038s058,49,60
sub-r024s011,56,60
sub-r038s058,71,60
sub-r052s032,25,60
sub-r003s001,40,60
sub-r004s025,9,60
sub-r009s001,17,60
sub-r001s026,118,60
sub-r009s066,63,60
sub-r035s012,155,60
sub-r010s002,60,60
sub-r047s031,129,60
sub-r010s014,140,61
sub-r052s014,21,61
sub-r048s038,122,61
sub-r005s074,33,61
sub-r028s005,20,61
sub-r040s010,176,61
sub-r038s065,167,61
sub-r034s014,23,61
sub-r050s009,156,61
sub-r009s071,30,61
sub-r015s006,134,61
sub-r028s005,28,61
sub-r003s015,135,61
sub-r010s014,53,61
sub-r010s005,166,61
sub-r029s007,173,61
sub-r015s006,32,62
sub-r002s003,3,62
sub-r038s054,0,62
sub-r042s008,185,62
sub-r049s016,116,62
sub-r040s072,153,62
sub-r038s089,183,62
sub-r047s014,125,62
sub-r024s019,6,62
sub-r010s014,156,62
sub-r040s024,153,62
sub-r035s012,156,62
sub-r019s012,106,62
sub-r028s017,167,62
sub-r015s006,39,62
sub-r004s022,14,62
sub-r005s049,169,63
sub-r001s020,144,63
sub-r004s028,2,63
sub-r052s001,109,63
sub-r049s005,162,63
sub-r001s016,52,63
sub-r047s018,187,63
sub-r048s010,173,63
sub-r001s021,30,63
sub-r034s039,0,63
sub-r038s058,113,63
sub-r019s007,1,63
sub-r001s026,139,63
sub-r004s031,146,63
sub-r049s012,112,63
sub-r038s065,153,63
sub-r027s052,75,64
sub-r042s008,182,64
sub-r003s007,3,64
sub-r035s006,186,64
sub-r005s068,142,64
sub-r052s010,137,64
sub-r001s016,10,64
sub-r028s026,146,64
sub-r028s026,166,64
sub-r009s071,157,64
sub-r027s052,81,64
sub-r015s006,5,64
sub-r049s016,11,64
sub-r034s014,179,64
sub-r049s026,55,64
sub-r009s124,133,64
sub-r010s002,55,65
sub-r035s006,14,65
sub-r042s010,50,65
sub-r040s004,70,65
sub-r004s017,163,65
sub-r049s026,88,65
sub-r001s024,115,65
sub-r027s032,116,65
sub-r009s085,168,65
sub-r018s011,169,65
sub-r038s065,165,65
sub-r049s016,52,65
sub-r042s008,164,65
sub-r042s008,184,65
sub-r024s012,131,65
sub-r027s006,146,65
sub-r038s089,5,66
sub-r042s008,24,66
sub-r005s055,176,66
sub-r001s021,146,66
sub-r050s005,84,66
sub-r024s021,32,66
sub-r040s004,49,66
sub-r003s007,140,66
sub-r049s016,124,66
sub-r005s074,19,66
sub-r024s012,180,66
sub-r001s032,46,66
sub-r027s006,134,66
sub-r004s033,169,66
sub-r010s014,179,66
sub-r001s016,172,66
sub-r004s024,149,67
sub-r049s016,150,67
sub-r010s014,93,67
sub-r049s012,58,67
sub-r047s013,179,67
sub-r004s021,13,67
sub-r003s012,123,67
sub-r052s011,182,67
sub-r011s024,184,67
sub-r028s026,124,67
sub-r027s023,14,67
sub-r019s007,172,67
sub-r027s048,25,67
sub-r009s071,137,67
sub-r048s010,170,67
sub-r001s024,41,67
sub-r009s058,1,68
sub-r028s026,13,68
sub-r010s018,126,68
sub-r009s058,161,68
sub-r027s032,31,68
sub-r003s012,44,68
sub-r038s018,160,68
sub-r040s015,147,68
sub-r052s014,11,68
sub-r027s041,46,68
sub-r027s041,166,68
sub-r048s031,92,68
sub-r050s009,90,68
sub-r050s009,144,68
sub-r047s031,49,68
sub-r001s026,46,68
sub-r038s085,12,69
sub-r001s016,14,69
sub-r009s074,81,69
sub-r004s024,129,69
sub-r027s041,186,69
sub-r048s010,8,69
sub-r038s085,57,69
sub-r052s010,12,69
sub-r019s007,163,69
sub-r004s031,126,69
sub-r001s020,153,69
sub-r004s017,151,69
sub-r047s014,138,69
sub-r028s026,162,69
sub-r038s058,140,69
sub-r050s009,122,69
sub-r040s015,177,70
sub-r031s014,108,70
sub-r010s018,7,70
sub-r027s006,122,70
sub-r001s032,122,70
sub-r049s016,182,70
sub-r004s030,154,70
sub-r001s026,29,70
sub-r052s014,13,70
sub-r024s012,56,70
sub-r042s021,168,70
sub-r010s014,89,70
sub-r001s008,0,70
sub-r003s014,144,70
sub-r042s008,2,70
sub-r031s019,96,70
sub-r047s013,140,71
sub-r049s005,77,71
sub-r035s006,160,71
sub-r024s011,17,71
sub-r027s041,100,71
sub-r038s058,134,71
sub-r004s025,156,71
sub-r047s026,19,71
sub-r048s031,164,71
sub-r004s033,165,71
sub-r014s008,122,71
sub-r009s094,21,71
sub-r001s032,57,71
sub-r047s048,133,71
sub-r029s007,108,71
sub-r024s019,187,71
sub-r005s055,166,72
sub-r014s008,118,72
sub-r042s010,174,72
sub-r024s019,128,72
sub-r010s005,5,72
sub-r003s014,22,72
sub-r009s001,32,72
sub-r049s026,163,72
sub-r028s026,38,72
sub-r040s072,144,72
sub-r047s048,113,72
sub-r047s018,21,72
sub-r019s007,56,72
sub-r031s019,77,72
sub-r047s014,160,72
sub-r038s018,151,72
sub-r010s005,25,73
sub-r028s026,132,73
sub-r003s008,170,73
sub-r052s032,8,73
sub-r052s001,34,73
sub-r003s007,175,73
sub-r038s048,179,73
sub-r003s001,6,73
sub-r005s068,20,73
sub-r040s015,164,73
sub-r001s024,146,73
sub-r029s007,12,73
