subject_name,slice,number_of_lesion,sum_voxel,max_size,batch
sub-r009s053,73,2,11,10,1007
sub-r009s041,45,1,93,93,1007
sub-r038s065,105,3,53,23,1007
sub-r040s043,89,5,13,7,1007
sub-r031s031,131,1,49,49,1007
sub-r027s050,176,1,44,44,1007
sub-r031s037,107,1,5,5,1007
sub-r042s008,159,3,114,84,1007
sub-r040s042,162,3,227,209,1007
sub-r042s029,107,3,365,289,1007
sub-r004s003,79,1,337,337,1007
sub-r029s003,130,2,961,957,1007
sub-r031s009,108,2,741,390,1007
sub-r047s035,77,1,1579,1579,1007
sub-r001s002,88,1,1009,1009,1007
sub-r042s008,92,1,2787,2787,1007
sub-r011s029,126,2,185,184,1008
sub-r009s024,177,1,15,15,1008
sub-r038s096,113,1,41,41,1008
sub-r040s002,119,1,54,54,1008
sub-r046s001,107,1,4,4,1008
sub-r009s049,114,3,141,137,1008
sub-r017s106,153,1,124,124,1008
sub-r009s089,143,1,8,8,1008
sub-r034s014,153,1,310,310,1008
sub-r011s029,130,2,314,276,1008
sub-r047s007,119,2,252,247,1008
sub-r038s043,140,2,870,868,1008
sub-r004s001,130,1,728,728,1008
sub-r001s001,167,1,1046,1046,1008
sub-r031s003,108,3,1048,1044,1008
sub-r047s026,140,1,2750,2750,1008
sub-r048s021,99,1,62,62,1009
sub-r040s001,117,3,64,31,1009
sub-r031s016,117,1,143,143,1009
sub-r001s014,102,1,131,131,1009
sub-r024s021,113,1,115,115,1009
sub-r009s001,56,2,110,109,1009
sub-r050s009,179,1,13,13,1009
sub-r009s066,142,1,18,18,1009
sub-r052s025,96,1,301,301,1009
sub-r031s034,95,3,333,326,1009
sub-r038s081,154,1,263,263,1009
sub-r047s018,91,1,758,758,1009
sub-r001s001,104,4,584,332,1009
sub-r018s012,78,1,1204,1204,1009
sub-r034s039,138,1,1401,1401,1009
sub-r005s015,74,2,2875,2874,1009
sub-r009s125,102,3,50,27,101
sub-r048s039,108,2,42,28,101
sub-r019s008,103,1,33,33,101
sub-r009s041,56,1,14,14,101
sub-r001s008,110,2,138,78,101
sub-r005s046,163,4,22,9,101
sub-r045s002,103,1,10,10,101
sub-r052s032,104,1,50,50,101
sub-r017s119,129,11,284,220,101
sub-r040s039,136,4,289,200,101
sub-r042s029,156,2,259,256,101
sub-r038s025,51,2,799,797,101
sub-r031s025,139,1,729,729,101
sub-r023s009,98,1,1272,1272,101
sub-r047s035,119,2,1505,1501,101
sub-r048s015,106,2,2414,2399,101
sub-r001s005,174,1,2,2,1010
sub-r028s026,93,1,89,89,1010
sub-r001s037,86,2,24,20,1010
sub-r009s096,158,1,53,53,1010
sub-r019s008,100,2,23,19,1010
sub-r009s082,117,1,16,16,1010
sub-r015s011,60,1,39,39,1010
sub-r003s008,186,2,28,27,1010
sub-r001s011,113,1,242,242,1010
sub-r004s018,170,3,454,450,1010
sub-r040s008,130,1,388,388,1010
sub-r004s017,151,3,637,336,1010
sub-r048s021,40,3,966,952,1010
sub-r005s068,90,1,1636,1636,1010
sub-r040s071,125,6,1411,1146,1010
sub-r048s002,100,1,2889,2889,1010
sub-r042s021,114,4,177,115,1011
sub-r038s096,132,1,93,93,1011
sub-r038s036,144,1,124,124,1011
sub-r040s056,114,1,14,14,1011
sub-r009s089,157,2,3,2,1011
sub-r009s040,104,4,12,4,1011
sub-r028s026,79,3,32,27,1011
sub-r009s102,136,1,11,11,1011
sub-r040s011,115,3,211,204,1011
sub-r031s030,115,1,205,205,1011
sub-r003s012,157,1,291,291,1011
sub-r005s049,135,1,946,946,1011
sub-r004s019,110,4,734,477,1011
sub-r040s042,141,2,1507,1506,1011
sub-r003s008,103,1,1314,1314,1011
sub-r005s074,139,1,2368,2368,1011
sub-r047s027,151,2,157,135,1012
sub-r010s018,129,1,2,2,1012
sub-r001s020,89,1,14,14,1012
sub-r009s125,131,1,21,21,1012
sub-r003s015,134,1,47,47,1012
sub-r011s023,135,3,41,16,1012
sub-r027s042,93,1,108,108,1012
sub-r031s011,73,4,121,57,1012
sub-r038s081,57,1,222,222,1012
sub-r034s009,138,1,415,415,1012
sub-r027s050,138,1,237,237,1012
sub-r005s049,144,1,849,849,1012
sub-r023s003,165,1,989,989,1012
sub-r038s043,103,1,1490,1490,1012
sub-r031s009,52,1,1588,1588,1012
sub-r024s002,77,4,2239,2235,1012
sub-r046s006,115,1,150,150,1013
sub-r009s017,141,1,57,57,1013
sub-r009s096,123,3,167,136,1013
sub-r001s002,180,1,101,101,1013
sub-r027s017,145,2,31,19,1013
sub-r038s007,156,2,32,21,1013
sub-r028s026,117,2,8,7,1013
sub-r049s007,147,1,6,6,1013
sub-r009s126,85,1,269,269,1013
sub-r005s031,115,2,248,209,1013
sub-r042s029,154,2,328,316,1013
sub-r035s006,131,2,888,887,1013
sub-r048s004,98,2,791,788,1013
sub-r044s002,109,2,1896,1893,1013
sub-r005s074,59,1,1541,1541,1013
sub-r002s010,145,1,2242,2242,1013
sub-r004s009,89,1,115,115,1014
sub-r011s014,116,1,24,24,1014
sub-r052s023,110,1,50,50,1014
sub-r047s026,84,1,33,33,1014
sub-r049s012,114,1,9,9,1014
sub-r040s071,157,5,41,19,1014
sub-r034s011,128,1,28,28,1014
sub-r001s008,102,1,7,7,1014
sub-r040s053,178,2,201,188,1014
sub-r052s019,65,1,427,427,1014
sub-r009s009,67,1,452,452,1014
sub-r047s041,175,2,739,736,1014
sub-r004s017,142,2,887,708,1014
sub-r029s003,110,1,1774,1774,1014
sub-r029s003,126,1,1413,1413,1014
sub-r027s031,96,2,2141,2140,1014
sub-r047s007,116,3,186,169,1015
sub-r024s019,109,2,74,72,1015
sub-r009s030,74,2,107,74,1015
sub-r009s088,112,1,104,104,1015
sub-r001s024,131,1,72,72,1015
sub-r047s046,116,1,89,89,1015
sub-r038s058,113,1,41,41,1015
sub-r047s026,82,1,72,72,1015
sub-r005s031,149,2,391,387,1015
sub-r048s035,157,1,353,353,1015
sub-r031s037,118,1,229,229,1015
sub-r038s040,127,1,976,976,1015
sub-r038s025,66,1,883,883,1015
sub-r009s022,81,2,1173,1152,1015
sub-r040s086,89,1,1901,1901,1015
sub-r001s002,141,5,2336,2308,1015
sub-r004s003,178,3,39,25,1016
sub-r027s041,151,2,25,24,1016
sub-r001s021,107,1,37,37,1016
sub-r009s117,117,1,108,108,1016
sub-r011s027,117,1,17,17,1016
sub-r031s026,129,1,66,66,1016
sub-r004s005,147,2,24,21,1016
sub-r034s032,138,1,4,4,1016
sub-r031s033,140,2,465,405,1016
sub-r028s002,103,3,322,169,1016
sub-r027s048,56,3,359,349,1016
sub-r015s027,71,1,632,632,1016
sub-r042s023,127,5,649,615,1016
sub-r042s029,144,3,1038,1034,1016
sub-r027s009,141,1,1354,1354,1016
sub-r040s015,107,2,2093,2088,1016
sub-r010s006,123,1,2,2,1017
sub-r040s004,133,1,19,19,1017
sub-r001s013,132,4,17,8,1017
sub-r028s014,55,1,117,117,1017
sub-r047s038,159,2,174,172,1017
sub-r046s011,147,1,61,61,1017
sub-r034s011,76,1,64,64,1017
sub-r009s126,126,1,24,24,1017
sub-r009s085,141,1,208,208,1017
sub-r034s026,169,1,281,281,1017
sub-r004s003,96,2,397,386,1017
sub-r004s018,130,1,680,680,1017
sub-r015s027,72,1,630,630,1017
sub-r034s039,147,1,1455,1455,1017
sub-r042s028,164,3,1337,1321,1017
sub-r015s011,133,1,2325,2325,1017
sub-r009s114,157,1,19,19,1018
sub-r047s015,115,1,17,17,1018
sub-r040s013,136,2,45,27,1018
sub-r035s005,132,1,33,33,1018
sub-r031s020,124,2,137,104,1018
sub-r049s026,68,2,18,10,1018
sub-r028s012,121,1,44,44,1018
sub-r004s025,110,3,146,116,1018
sub-r001s033,163,1,242,242,1018
sub-r031s011,158,2,289,194,1018
sub-r042s010,109,1,433,433,1018
sub-r031s009,35,1,583,583,1018
sub-r040s024,98,1,766,766,1018
sub-r034s007,147,2,1499,1495,1018
sub-r018s012,82,1,1344,1344,1018
sub-r046s005,97,1,2309,2309,1018
sub-r005s077,157,1,60,60,1019
sub-r009s094,143,1,69,69,1019
sub-r017s105,122,1,109,109,1019
sub-r005s031,34,2,90,79,1019
sub-r042s035,119,1,25,25,1019
sub-r019s008,111,1,69,69,1019
sub-r035s005,113,1,60,60,1019
sub-r017s117,120,2,16,14,1019
sub-r001s005,107,4,270,148,1019
sub-r038s081,105,3,488,423,1019
sub-r031s002,67,1,281,281,1019
sub-r024s019,123,3,833,824,1019
sub-r001s005,124,1,504,504,1019
sub-r004s035,94,2,1878,1849,1019
sub-r038s049,127,1,1084,1084,1019
sub-r005s074,152,1,2301,2301,1019
sub-r047s035,140,2,16,9,102
sub-r009s008,78,1,80,80,102
sub-r019s007,118,1,147,147,102
sub-r052s007,106,1,76,76,102
sub-r040s048,140,1,99,99,102
sub-r038s007,155,3,14,9,102
sub-r009s021,134,1,12,12,102
sub-r009s062,144,1,32,32,102
sub-r047s007,150,2,288,239,102
sub-r042s010,137,1,218,218,102
sub-r038s081,79,1,297,297,102
sub-r004s001,129,1,667,667,102
sub-r001s001,177,1,599,599,102
sub-r009s004,76,1,1978,1978,102
sub-r052s014,148,3,1023,1014,102
sub-r001s020,145,1,2082,2082,102
sub-r042s011,126,1,7,7,1020
sub-r004s003,69,1,91,91,1020
sub-r017s119,160,4,142,91,1020
sub-r019s007,84,1,5,5,1020
sub-r011s012,142,1,83,83,1020
sub-r009s049,111,3,88,76,1020
sub-r004s009,85,1,17,17,1020
sub-r009s017,140,3,40,28,1020
sub-r009s105,180,1,343,343,1020
sub-r009s108,87,1,285,285,1020
sub-r004s009,105,1,262,262,1020
sub-r031s011,99,3,651,332,1020
sub-r015s001,108,1,830,830,1020
sub-r031s007,115,6,1077,642,1020
sub-r018s007,139,2,1213,1109,1020
sub-r003s008,117,1,2195,2195,1020
sub-r004s031,156,1,146,146,1021
sub-r019s008,102,1,38,38,1021
sub-r005s031,192,1,163,163,1021
sub-r040s031,187,1,5,5,1021
sub-r038s096,111,1,57,57,1021
sub-r009s110,144,1,36,36,1021
sub-r009s078,93,1,82,82,1021
sub-r011s017,128,2,141,136,1021
sub-r004s018,116,1,340,340,1021
sub-r031s007,66,3,346,338,1021
sub-r024s019,114,6,312,272,1021
sub-r009s009,56,1,536,536,1021
sub-r040s032,102,4,890,645,1021
sub-r004s030,136,1,1682,1682,1021
sub-r018s011,157,2,1336,1335,1021
sub-r038s056,119,1,2932,2932,1021
sub-r001s012,145,1,11,11,1022
sub-r052s001,119,3,30,26,1022
sub-r031s004,109,3,113,53,1022
sub-r015s011,167,2,134,133,1022
sub-r031s023,110,2,31,30,1022
sub-r049s010,56,1,76,76,1022
sub-r009s008,74,1,81,81,1022
sub-r050s015,113,1,15,15,1022
sub-r015s011,74,2,200,185,1022
sub-r001s025,125,1,412,412,1022
sub-r031s002,112,2,328,301,1022
sub-r029s007,107,4,977,759,1022
sub-r034s009,135,1,521,521,1022
sub-r009s089,91,1,1244,1244,1022
sub-r038s049,125,1,1081,1081,1022
sub-r042s028,153,1,2060,2060,1022
sub-r002s012,66,1,128,128,1023
sub-r052s021,174,1,3,3,1023
sub-r009s078,101,3,59,25,1023
sub-r011s013,114,1,25,25,1023
sub-r009s063,81,1,198,198,1023
sub-r009s001,59,1,127,127,1023
sub-r040s043,63,3,18,12,1023
sub-r009s066,156,2,49,29,1023
sub-r034s009,103,1,297,297,1023
sub-r001s005,134,1,492,492,1023
sub-r031s020,105,2,284,281,1023
sub-r005s058,122,1,534,534,1023
sub-r024s019,62,2,581,580,1023
sub-r005s046,126,2,1694,1693,1023
sub-r005s031,158,2,1481,1440,1023
sub-r003s003,102,1,2237,2237,1023
sub-r044s003,133,3,173,116,1024
sub-r001s002,177,1,196,196,1024
sub-r052s007,168,1,29,29,1024
sub-r040s070,112,2,25,19,1024
sub-r040s010,128,2,24,15,1024
sub-r009s012,160,1,26,26,1024
sub-r034s047,119,1,10,10,1024
sub-r052s001,86,1,31,31,1024
sub-r004s017,100,1,252,252,1024
sub-r049s011,141,1,211,211,1024
sub-r009s052,140,2,399,398,1024
sub-r031s011,125,4,543,416,1024
sub-r001s031,117,1,996,996,1024
sub-r040s086,179,1,1241,1241,1024
sub-r018s011,163,3,1380,1342,1024
sub-r004s035,112,1,2672,2672,1024
sub-r009s040,78,1,44,44,1025
sub-r027s013,122,1,112,112,1025
sub-r001s021,121,3,92,85,1025
sub-r031s025,176,1,85,85,1025
sub-r038s096,116,1,35,35,1025
sub-r028s004,133,2,87,59,1025
sub-r009s051,76,1,11,11,1025
sub-r034s032,113,1,12,12,1025
sub-r034s003,118,2,343,202,1025
sub-r042s035,134,4,447,257,1025
sub-r015s011,78,1,356,356,1025
sub-r005s081,106,2,525,460,1025
sub-r040s020,125,1,944,944,1025
sub-r038s049,56,2,1247,1245,1025
sub-r038s049,63,1,1315,1315,1025
sub-r002s010,148,1,2109,2109,1025
sub-r028s026,142,1,79,79,1026
sub-r034s011,123,1,12,12,1026
sub-r010s010,123,2,86,72,1026
sub-r009s078,132,1,24,24,1026
sub-r011s029,116,1,67,67,1026
sub-r023s002,58,3,123,106,1026
sub-r001s030,129,1,5,5,1026
sub-r038s006,123,3,27,18,1026
sub-r031s037,145,2,289,149,1026
sub-r004s031,147,1,324,324,1026
sub-r034s014,155,1,317,317,1026
sub-r052s026,107,3,949,866,1026
sub-r034s003,131,2,734,732,1026
sub-r005s046,145,1,1092,1092,1026
sub-r017s106,109,4,1532,1519,1026
sub-r038s014,100,1,2170,2170,1026
sub-r011s003,112,1,2,2,1027
sub-r004s008,119,3,91,80,1027
sub-r040s031,178,3,184,157,1027
sub-r049s012,165,1,132,132,1027
sub-r047s027,158,2,33,31,1027
sub-r004s024,99,1,7,7,1027
sub-r009s096,128,3,43,25,1027
sub-r001s032,100,1,6,6,1027
sub-r040s070,125,2,354,344,1027
sub-r027s050,130,1,275,275,1027
sub-r001s019,153,1,474,474,1027
sub-r018s008,169,2,946,906,1027
sub-r034s009,127,1,636,636,1027
sub-r005s031,164,2,1545,1544,1027
sub-r038s028,100,1,1174,1174,1027
sub-r047s041,148,1,2516,2516,1027
sub-r028s012,108,2,190,135,1028
sub-r011s033,120,1,1,1,1028
sub-r005s076,145,1,2,2,1028
sub-r009s063,89,1,173,173,1028
sub-r009s094,134,2,104,93,1028
sub-r004s027,69,1,11,11,1028
sub-r038s026,156,1,36,36,1028
sub-r034s013,87,1,87,87,1028
sub-r001s030,107,2,415,347,1028
sub-r038s017,74,4,280,203,1028
sub-r001s011,133,1,470,470,1028
sub-r005s031,81,1,596,596,1028
sub-r018s007,117,2,951,934,1028
sub-r038s043,123,1,1104,1104,1028
sub-r001s002,119,1,1258,1258,1028
sub-r005s074,141,1,2432,2432,1028
sub-r009s006,137,2,94,52,1029
sub-r010s003,147,1,38,38,1029
sub-r001s026,125,1,162,162,1029
sub-r034s039,119,2,163,152,1029
sub-r017s104,115,3,127,101,1029
sub-r004s013,80,2,84,62,1029
sub-r040s063,113,2,40,23,1029
sub-r015s006,132,1,31,31,1029
sub-r048s012,162,1,360,360,1029
sub-r052s019,51,2,416,414,1029
sub-r015s016,180,1,231,231,1029
sub-r003s012,146,2,638,635,1029
sub-r040s016,139,1,615,615,1029
sub-r005s031,174,3,1066,1062,1029
sub-r009s004,101,1,1990,1990,1029
sub-r038s056,129,2,2957,2948,1029
sub-r009s078,152,1,25,25,103
sub-r009s006,121,2,3,2,103
sub-r009s029,160,1,10,10,103
sub-r046s011,127,1,190,190,103
sub-r011s016,132,2,183,129,103
sub-r027s031,153,3,104,85,103
sub-r024s019,84,2,36,33,103
sub-r031s012,109,1,117,117,103
sub-r038s043,145,1,476,476,103
sub-r047s018,148,1,437,437,103
sub-r038s081,97,2,315,308,103
sub-r047s018,137,1,921,921,103
sub-r040s015,154,5,698,442,103
sub-r044s002,100,2,1719,1718,103
sub-r009s108,44,2,1296,1295,103
sub-r005s015,87,2,2987,2985,103
sub-r031s005,121,1,54,54,1030
sub-r004s003,59,1,96,96,1030
sub-r019s008,109,2,38,30,1030
sub-r001s014,125,1,111,111,1030
sub-r031s005,75,1,40,40,1030
sub-r040s013,122,1,190,190,1030
sub-r040s063,134,1,69,69,1030
sub-r010s012,116,2,14,10,1030
sub-r040s070,121,1,344,344,1030
sub-r011s008,122,1,206,206,1030
sub-r004s031,154,1,205,205,1030
sub-r031s007,80,2,549,515,1030
sub-r015s001,106,1,552,552,1030
sub-r023s002,99,4,1107,948,1030
sub-r001s019,135,1,1754,1754,1030
sub-r038s056,118,4,2914,2904,1030
sub-r038s047,152,2,49,28,1031
sub-r011s019,119,2,27,20,1031
sub-r010s011,115,1,143,143,1031
sub-r035s011,119,2,116,115,1031
sub-r009s001,58,1,92,92,1031
sub-r004s027,70,1,22,22,1031
sub-r031s004,96,1,18,18,1031
sub-r031s036,70,3,192,96,1031
sub-r003s014,120,1,379,379,1031
sub-r031s030,124,2,300,273,1031
sub-r040s075,115,5,210,143,1031
sub-r031s025,162,2,513,496,1031
sub-r031s030,160,2,562,561,1031
sub-r001s001,128,2,1844,1843,1031
sub-r047s018,120,1,1124,1124,1031
sub-r042s008,95,1,2860,2860,1031
sub-r001s012,88,1,81,81,1032
sub-r009s005,164,2,50,48,1032
sub-r005s031,29,1,3,3,1032
sub-r040s002,117,1,52,52,1032
sub-r003s015,108,1,38,38,1032
sub-r019s007,107,6,199,173,1032
sub-r027s006,117,2,35,25,1032
sub-r003s015,105,1,1,1,1032
sub-r024s003,70,2,379,378,1032
sub-r042s035,124,2,238,232,1032
sub-r002s012,105,1,336,336,1032
sub-r023s002,142,2,596,524,1032
sub-r038s049,100,3,747,676,1032
sub-r034s026,133,4,1267,1170,1032
sub-r005s031,166,1,1420,1420,1032
sub-r023s009,136,1,2438,2438,1032
sub-r011s015,95,1,106,106,1033
sub-r040s086,198,3,24,16,1033
sub-r009s063,72,2,145,89,1033
sub-r034s003,48,2,145,144,1033
sub-r038s091,113,2,143,120,1033
sub-r045s002,106,2,73,72,1033
sub-r011s015,106,1,154,154,1033
sub-r009s053,46,2,72,70,1033
sub-r011s012,134,4,225,196,1033
sub-r042s023,153,1,453,453,1033
sub-r009s063,53,2,265,259,1033
sub-r005s074,51,2,665,656,1033
sub-r003s001,120,2,674,632,1033
sub-r018s007,149,2,1065,1064,1033
sub-r047s026,166,2,1324,1313,1033
sub-r038s014,91,1,2317,2317,1033
sub-r034s036,103,1,8,8,1034
sub-r009s099,85,1,9,9,1034
sub-r009s017,160,2,63,45,1034
sub-r018s008,137,1,102,102,1034
sub-r048s014,111,1,104,104,1034
sub-r019s008,113,2,112,109,1034
sub-r011s001,125,3,107,81,1034
sub-r001s001,81,1,5,5,1034
sub-r004s031,128,1,273,273,1034
sub-r009s049,87,2,445,410,1034
sub-r004s003,174,1,263,263,1034
sub-r004s024,144,1,811,811,1034
sub-r052s021,69,2,516,264,1034
sub-r027s031,86,3,1456,1454,1034
sub-r038s049,48,4,1103,1057,1034
sub-r005s015,68,1,2718,2718,1034
sub-r049s007,116,1,12,12,1035
sub-r011s028,152,1,2,2,1035
sub-r004s027,71,1,28,28,1035
sub-r005s068,152,1,4,4,1035
sub-r019s001,120,1,37,37,1035
sub-r046s008,134,1,36,36,1035
sub-r009s038,98,1,11,11,1035
sub-r046s001,139,2,33,29,1035
sub-r017s119,125,4,248,239,1035
sub-r003s002,116,3,233,179,1035
sub-r038s056,85,5,354,340,1035
sub-r040s053,169,2,653,650,1035
sub-r031s007,163,1,632,632,1035
sub-r003s008,156,1,1362,1362,1035
sub-r024s019,152,2,1976,1941,1035
sub-r023s009,143,4,2043,1943,1035
sub-r001s002,58,1,15,15,1036
sub-r009s032,67,1,122,122,1036
sub-r001s030,89,2,93,57,1036
sub-r017s119,93,2,26,19,1036
sub-r004s001,181,3,103,86,1036
sub-r009s032,41,1,41,41,1036
sub-r009s040,107,1,52,52,1036
sub-r009s117,127,1,3,3,1036
sub-r038s036,126,1,497,497,1036
sub-r028s002,72,5,454,332,1036
sub-r031s033,163,3,475,242,1036
sub-r023s002,115,1,838,838,1036
sub-r038s025,65,1,909,909,1036
sub-r001s002,85,1,1126,1126,1036
sub-r005s031,156,1,1398,1398,1036
sub-r038s078,85,2,2256,2255,1036
sub-r009s089,108,2,103,81,1037
sub-r046s008,146,1,3,3,1037
sub-r001s018,133,1,33,33,1037
sub-r034s011,81,1,121,121,1037
sub-r049s011,136,9,83,31,1037
sub-r052s019,82,1,11,11,1037
sub-r034s009,99,3,167,143,1037
sub-r001s014,131,1,131,131,1037
sub-r034s009,141,1,423,423,1037
sub-r018s008,109,1,267,267,1037
sub-r009s032,61,2,235,232,1037
sub-r001s002,72,2,721,619,1037
sub-r023s003,170,1,916,916,1037
sub-r009s004,69,3,1631,1626,1037
sub-r048s002,161,1,1396,1396,1037
sub-r005s015,64,1,2545,2545,1037
sub-r019s009,165,1,2,2,1038
sub-r009s114,152,1,19,19,1038
sub-r023s001,77,5,90,66,1038
sub-r018s012,143,1,197,197,1038
sub-r038s043,64,1,37,37,1038
sub-r009s114,117,1,24,24,1038
sub-r038s047,109,3,9,4,1038
sub-r011s027,114,1,15,15,1038
sub-r027s050,141,1,224,224,1038
sub-r009s085,132,1,403,403,1038
sub-r027s042,77,1,215,215,1038
sub-r009s049,84,2,501,434,1038
sub-r038s028,127,1,552,552,1038
sub-r047s026,156,1,1795,1795,1038
sub-r017s104,130,1,1478,1478,1038
sub-r040s044,169,2,2473,2453,1038
sub-r029s010,126,1,1,1,1039
sub-r040s002,133,1,14,14,1039
sub-r009s097,114,1,43,43,1039
sub-r031s032,168,1,20,20,1039
